locus,CHR,START,STOP,phen1,phen2,rho,rho.lower,rho.upper,r2,r2.lower,r2.upper,p
307,2,113930669,115203835,AD,Any_AMD,-0.503776,-1,0.18182,0.25379,0,1,0.155507
1627,11,15126768,16383386,AD,Any_AMD,0.245594,-0.1048,0.74208,0.0603162,0,0.55169,0.156166
2177,17,3430441,4463971,AD,Any_AMD,0.795002,-0.18878,1,0.632028,0,1,0.15656
2191,17,17326541,18900978,AD,Any_AMD,-0.290817,-1,0.11456,0.0845745,0,1,0.156791
1355,8,130383564,131545725,AD,Any_AMD,-0.408429,-1,0.1635,0.166814,0,1,0.15713
1983,14,51418372,52206122,AD,Any_AMD,-0.363938,-1,0.16698,0.132451,0,1,0.15723
1452,9,108203096,109150717,AD,Any_AMD,-0.30429,-1,0.13088,0.0925926,0,1,0.157378
1056,6,128763381,129850178,AD,Any_AMD,0.478591,-0.21471,1,0.229049,0,1,0.157539
193,1,241813535,242417923,AD,Any_AMD,0.320321,-0.12755,1,0.102606,0,1,0.157965
874,5,117348498,118605251,AD,Any_AMD,-0.923071,-1,0.21048,0.85206,0,1,0.158443
108,1,147083836,149716037,AD,Any_AMD,-0.279092,-1,0.12268,0.0778926,0,1,0.158507
1848,12,119301062,120567740,AD,Any_AMD,-0.215656,-0.55182,0.09405,0.0465073,0,0.30451,0.158584
210,2,6306607,7108208,AD,Any_AMD,0.326488,-0.14006,1,0.106595,0,1,0.158642
18,1,16732169,17557746,AD,Any_AMD,0.230715,-0.10254,0.69197,0.0532294,0,0.47882,0.158887
464,3,47588462,50387742,AD,Any_AMD,-0.328725,-1,0.14056,0.10806,0,1,0.160417
2228,17,71466954,72383472,AD,Any_AMD,0.224041,-0.09391,0.60605,0.0501944,0,0.36832,0.16048
1917,13,77460045,78693310,AD,Any_AMD,-0.376002,-1,0.17011,0.141378,0,1,0.160934
552,3,149998412,151131307,AD,Any_AMD,0.282084,-0.12488,0.8707,0.0795716,0,0.76215,0.161011
419,2,241113280,241910366,AD,Any_AMD,-0.240278,-0.69145,0.1085,0.0577337,0,0.48188,0.161458
1137,7,40261241,41415925,AD,Any_AMD,0.226743,-0.09233,0.64053,0.0514125,0,0.41041,0.161465
1236,8,2070903,2396122,AD,Any_AMD,0.212488,-0.08382,0.52772,0.0451512,0,0.27849,0.161732
1698,11,90967062,92209168,AD,Any_AMD,-0.74034,-1,0.23185,0.548103,0,1,0.162387
2259,18,25305261,26861067,AD,Any_AMD,-0.39686,-1,0.16737,0.157498,0,1,0.162863
2376,20,6128359,7231796,AD,Any_AMD,0.215665,-0.09559,0.55366,0.0465112,0,0.30654,0.162901
745,4,163245542,163937103,AD,Any_AMD,0.35734,-0.15846,1,0.127692,0,1,0.163065
1986,14,54359599,55292832,AD,Any_AMD,-0.165698,-0.40868,0.07022,0.0274559,0,0.16702,0.163264
476,3,63670804,64662373,AD,Any_AMD,-0.221011,-0.56254,0.09065,0.0488461,0,0.31687,0.163318
2491,22,47299626,48269177,AD,Any_AMD,-0.532228,-1,0.19784,0.283266,0,1,0.164367
324,2,132598286,133352950,AD,Any_AMD,-0.321057,-1,0.14328,0.103078,0,1,0.164854
2348,19,41733464,43317282,AD,Any_AMD,-0.149131,-0.3746,0.0602,0.02224,0,0.14032,0.165075
1258,8,15359693,15999328,AD,Any_AMD,-0.783588,-1,0.26289,0.61401,0,1,0.166143
146,1,191419276,192468373,AD,Any_AMD,0.230224,-0.09677,0.5923,0.0530033,0,0.35082,0.166279
886,5,128734906,130573817,AD,Any_AMD,0.167133,-0.07067,0.41972,0.0279336,0,0.17616,0.166385
2442,21,26467827,27774350,AD,Any_AMD,-0.517132,-1,0.19478,0.267425,0,1,0.167634
821,5,53747857,55221398,AD,Any_AMD,-0.24347,-0.65845,0.11261,0.0592779,0,0.43356,0.167911
1578,10,100337831,101271451,AD,Any_AMD,0.348134,-0.16448,1,0.121197,0,1,0.168096
1079,6,155523958,156762740,AD,Any_AMD,-0.30046,-0.86826,0.14537,0.0902764,0,0.75586,0.168409
2437,21,21632917,22201890,AD,Any_AMD,0.226501,-0.09939,0.6084,0.0513029,0,0.37107,0.168429
910,5,160519050,161478177,AD,Any_AMD,0.339675,-0.16843,1,0.115379,0,1,0.168481
452,3,32378806,33020868,AD,Any_AMD,0.354051,-0.15472,1,0.125352,0,1,0.16922
1506,10,18529743,19421514,AD,Any_AMD,-0.512753,-1,0.2112,0.262916,0,1,0.169282
1140,7,43448816,44989571,AD,Any_AMD,0.593365,-0.2497,1,0.352082,0,1,0.169372
2214,17,52102650,53468006,AD,Any_AMD,0.228874,-0.11301,0.63308,0.0523834,0,0.4008,0.169459
2288,18,59449423,60780194,AD,Any_AMD,0.547699,-0.20204,1,0.299974,0,1,0.170357
113,1,154685546,156813845,AD,Any_AMD,0.174442,-0.07492,0.44173,0.0304302,0,0.19512,0.170733
1690,11,83677774,84613229,AD,Any_AMD,0.206186,-0.10319,0.52583,0.0425126,0,0.2765,0.170865
489,3,77507833,79023360,AD,Any_AMD,1,-0.37163,1,1,0,1,0.173094
415,2,238185483,238814630,AD,Any_AMD,0.379993,-0.17482,1,0.144395,0,1,0.173249
2224,17,66757557,68176219,AD,Any_AMD,-0.182679,-0.48596,0.0838,0.0333717,0,0.23623,0.173582
245,2,40786177,41540439,AD,Any_AMD,-0.276414,-0.76801,0.12837,0.0764047,0,0.59071,0.173761
660,4,64117432,65563100,AD,Any_AMD,0.490799,-0.24512,1,0.240884,0,1,0.174815
1158,7,64216136,65294277,AD,Any_AMD,0.923211,-0.22482,1,0.852319,0,1,0.174871
143,1,187757077,188625772,AD,Any_AMD,0.24276,-0.12097,0.63613,0.0589324,0,0.40466,0.174954
417,2,239634351,240325600,AD,Any_AMD,-0.226286,-0.60388,0.10329,0.0512053,0,0.36467,0.175021
404,2,227557842,228812485,AD,Any_AMD,0.175762,-0.08141,0.43977,0.0308922,0,0.1934,0.17576
734,4,149998529,151014322,AD,Any_AMD,-0.325103,-1,0.1535,0.105692,0,1,0.176159
2232,17,75619257,76596287,AD,Any_AMD,-0.214636,-0.57233,0.10498,0.0460688,0,0.32802,0.176516
1803,12,68006683,68839661,AD,Any_AMD,-0.162877,-0.41367,0.07599,0.0265289,0,0.17112,0.176799
2355,19,48573066,49415189,AD,Any_AMD,-0.239961,-0.72717,0.10842,0.0575812,0,0.5292,0.177365
1579,10,101271452,102509298,AD,Any_AMD,0.23626,-0.11458,0.63782,0.0558188,0,0.40746,0.178228
1985,14,52760554,54359598,AD,Any_AMD,-0.408518,-1,0.19346,0.166887,0,1,0.178418
863,5,104850491,106389388,AD,Any_AMD,0.274028,-0.13545,0.77174,0.0750912,0,0.59558,0.178693
505,3,98212869,99045104,AD,Any_AMD,-0.270214,-0.76534,0.12909,0.0730156,0,0.58624,0.17933
237,2,34239777,34890558,AD,Any_AMD,0.388455,-0.20475,1,0.150897,0,1,0.179403
465,3,50387743,51953968,AD,Any_AMD,-0.344026,-1,0.17452,0.118354,0,1,0.179942
1778,12,38746761,40017396,AD,Any_AMD,0.256418,-0.13051,0.69736,0.0657499,0,0.48687,0.180781
1450,9,105846546,107061019,AD,Any_AMD,-0.238526,-0.63035,0.10839,0.0568946,0,0.39734,0.180944
2320,19,13213187,13968319,AD,Any_AMD,-0.183499,-0.48359,0.09032,0.033672,0,0.23395,0.181249
388,2,210842458,212520453,AD,Any_AMD,0.349868,-0.18331,1,0.122408,0,1,0.181859
2372,20,2668109,3736551,AD,Any_AMD,0.469591,-0.22444,1,0.220516,0,1,0.182051
354,2,170155562,170865765,AD,Any_AMD,0.594723,-0.26797,1,0.353695,0,1,0.182114
1381,9,8262304,9170120,AD,Any_AMD,-0.231225,-0.6199,0.1132,0.0534651,0,0.38428,0.182758
378,2,198140351,199654969,AD,Any_AMD,-0.463813,-1,0.21478,0.215122,0,1,0.183769
1488,10,2637066,3225336,AD,Any_AMD,-0.255569,-0.81488,0.13653,0.0653156,0,0.66509,0.18391
24,1,22145630,22740287,AD,Any_AMD,0.225804,-0.10692,0.61596,0.0509873,0,0.37967,0.184223
1637,11,24892440,25662918,AD,Any_AMD,0.518301,-0.24052,1,0.268636,0,1,0.184267
1065,6,139716714,141449453,AD,Any_AMD,-0.446702,-1,0.20617,0.199543,0,1,0.185079
2159,16,78973581,79662634,AD,Any_AMD,0.218242,-0.10945,0.63639,0.0476297,0,0.40565,0.185189
2158,16,78280637,78973580,AD,Any_AMD,-0.279364,-0.82358,0.15035,0.0780441,0,0.68027,0.186678
2422,20,56951774,57924037,AD,Any_AMD,0.217199,-0.11628,0.59686,0.0471756,0,0.35624,0.187909
1068,6,144791456,145778282,AD,Any_AMD,0.171149,-0.08377,0.42926,0.0292919,0,0.1843,0.188175
2067,15,62106139,63218978,AD,Any_AMD,-0.201957,-0.55831,0.10813,0.0407865,0,0.31171,0.188351
43,1,48105234,49185414,AD,Any_AMD,0.316368,-0.1754,1,0.100089,0,1,0.18911
1082,6,158952061,159604052,AD,Any_AMD,-0.378824,-1,0.21961,0.143507,0,1,0.190753
490,3,79023361,80385708,AD,Any_AMD,0.279825,-0.14941,0.80976,0.0783018,0,0.65646,0.192809
540,3,135288395,137372141,AD,Any_AMD,0.233477,-0.13325,0.64896,0.0545116,0,0.42114,0.192955
1007,6,74401507,75461313,AD,Any_AMD,0.342856,-0.19999,1,0.11755,0,1,0.193007
230,2,26894103,28819510,AD,Any_AMD,0.365771,-0.19512,1,0.133788,0,1,0.193637
2174,17,815654,1480056,AD,Any_AMD,-0.223651,-0.69086,0.12616,0.0500198,0,0.47976,0.193709
398,2,221445192,222327713,AD,Any_AMD,-0.342392,-1,0.18783,0.117232,0,1,0.193846
1359,8,134509449,135313673,AD,Any_AMD,0.188987,-0.10068,0.48809,0.035716,0,0.23823,0.193966
1526,10,38566461,42392742,AD,Any_AMD,-0.441992,-1,0.24152,0.195357,0,1,0.194386
975,6,39785908,40778401,AD,Any_AMD,-0.635759,-1,0.22914,0.40419,0,1,0.194396
645,4,43962562,45186767,AD,Any_AMD,0.27107,-0.14694,0.79016,0.0734792,0,0.62435,0.194567
1338,8,109920828,111207349,AD,Any_AMD,-0.421923,-1,0.22448,0.178019,0,1,0.194701
1078,6,154462011,155523957,AD,Any_AMD,0.442261,-0.25441,1,0.195594,0,1,0.194881
1537,10,55104429,55867694,AD,Any_AMD,0.429347,-0.27432,1,0.184339,0,1,0.195037
2238,18,10719,848350,AD,Any_AMD,0.311736,-0.17343,1,0.0971793,0,1,0.195113
1861,12,132012317,132957945,AD,Any_AMD,-0.257077,-0.80799,0.13545,0.0660886,0,0.65333,0.195594
1995,14,64033238,65229391,AD,Any_AMD,-0.182437,-0.48306,0.09848,0.0332832,0,0.23335,0.197711
1391,9,15839404,16658377,AD,Any_AMD,-0.330547,-1,0.18414,0.109261,0,1,0.197864
1877,13,34722392,35744568,AD,Any_AMD,0.203577,-0.1224,0.59898,0.0414436,0,0.35942,0.198507
750,4,167643769,168623790,AD,Any_AMD,0.282983,-0.17536,0.95112,0.0800793,0,0.91465,0.198525
1909,13,69751492,70427880,AD,Any_AMD,-0.952554,-1,0.56366,0.907359,0,1,0.198734
78,1,89753965,90941549,AD,Any_AMD,-0.200157,-0.55137,0.10495,0.0400628,0,0.30401,0.198973
668,4,73258295,74885900,AD,Any_AMD,-0.46927,-1,0.23413,0.220215,0,1,0.199835
1605,10,131694739,132576793,AD,Any_AMD,-0.294269,-1,0.17458,0.0865945,0,1,0.20206
1046,6,117674077,118529071,AD,Any_AMD,0.269412,-0.15762,0.76495,0.072583,0,0.5863,0.202193
610,4,10370667,11050119,AD,Any_AMD,0.400444,-0.25113,1,0.160355,0,1,0.202632
1565,10,85463485,86459980,AD,Any_AMD,0.194707,-0.10364,0.54316,0.0379108,0,0.29502,0.202804
1594,10,120592840,121874445,AD,Any_AMD,-0.155933,-0.4072,0.08404,0.0243151,0,0.16582,0.20405
110,1,151146408,152535630,AD,Any_AMD,0.14664,-0.08161,0.38905,0.0215032,0,0.15136,0.204189
619,4,20086839,21416380,AD,Any_AMD,0.261573,-0.1679,0.81895,0.0684204,0,0.67583,0.205774
1800,12,64403858,66114643,AD,Any_AMD,-0.227827,-0.68093,0.13965,0.0519049,0,0.4648,0.205812
751,4,168623791,169555114,AD,Any_AMD,0.235669,-0.12986,0.66806,0.0555401,0,0.4463,0.206228
231,2,28819511,29627932,AD,Any_AMD,-0.886399,-1,0.2796,0.785704,0,1,0.206554
1485,10,60515,1329232,AD,Any_AMD,0.384301,-0.22176,1,0.147687,0,1,0.206813
2409,20,45673604,46486132,AD,Any_AMD,-0.203198,-0.57269,0.11329,0.0412893,0,0.32798,0.207897
1383,9,9920259,10675474,AD,Any_AMD,-0.56525,-1,0.26207,0.319507,0,1,0.208989
1230,7,157199332,158031247,AD,Any_AMD,0.482793,-0.25725,1,0.233089,0,1,0.210163
1730,11,125266685,126304240,AD,Any_AMD,0.572724,-0.33398,1,0.328013,0,1,0.210871
1779,12,40017397,41198229,AD,Any_AMD,0.227748,-0.1337,0.60986,0.0518692,0,0.37193,0.210871
1145,7,48984626,49632426,AD,Any_AMD,0.32788,-0.21023,1,0.107505,0,1,0.211085
1447,9,103165726,104222848,AD,Any_AMD,-0.338622,-1,0.21684,0.114665,0,1,0.211951
2184,17,10572618,11778164,AD,Any_AMD,0.248772,-0.14823,0.7414,0.0618874,0,0.55075,0.212111
812,5,41279591,42856332,AD,Any_AMD,-0.340525,-1,0.21746,0.115957,0,1,0.212213
1066,6,141449454,143083347,AD,Any_AMD,-0.276214,-0.967,0.17078,0.0762944,0,0.94268,0.212223
1412,9,34704545,36749273,AD,Any_AMD,0.185479,-0.11041,0.50804,0.0344024,0,0.25861,0.212257
401,2,224123080,224938731,AD,Any_AMD,0.195278,-0.12412,0.56874,0.0381336,0,0.32403,0.212558
565,3,163250113,164037360,AD,Any_AMD,0.382907,-0.24776,1,0.146618,0,1,0.213298
2400,20,33890061,35990261,AD,Any_AMD,0.466994,-0.23331,1,0.218084,0,1,0.213418
2066,15,61130596,62106138,AD,Any_AMD,0.216458,-0.13282,0.59838,0.046854,0,0.35806,0.21381
693,4,104384535,105319195,AD,Any_AMD,-0.202466,-0.59231,0.12549,0.0409927,0,0.35119,0.214144
2086,15,86341599,87158587,AD,Any_AMD,-0.706371,-1,0.29653,0.49896,0,1,0.214301
1240,8,3787249,4273083,AD,Any_AMD,0.586825,-0.25571,1,0.344364,0,1,0.214439
2092,15,92675406,93707010,AD,Any_AMD,0.215961,-0.13578,0.59185,0.046639,0,0.35068,0.215292
793,5,18791411,20397013,AD,Any_AMD,0.567893,-0.28443,1,0.322503,0,1,0.216923
1057,6,129850179,130550137,AD,Any_AMD,0.192928,-0.11491,0.51602,0.0372212,0,0.26628,0.217222
1134,7,36507691,37981936,AD,Any_AMD,0.205796,-0.12646,0.6063,0.0423518,0,0.36872,0.217335
2314,19,6455429,7249359,AD,Any_AMD,-0.119327,-0.3151,0.07375,0.0142388,0,0.09929,0.217494
1277,8,32454963,33982537,AD,Any_AMD,0.60731,-0.32835,1,0.368825,0,1,0.217514
2249,18,10675549,11872226,AD,Any_AMD,-0.187067,-0.54019,0.11706,0.0349941,0,0.29237,0.217926
1423,9,77862309,78630915,AD,Any_AMD,-0.223744,-0.6437,0.15034,0.0500613,0,0.41594,0.218224
130,1,172465154,173582511,AD,Any_AMD,0.417156,-0.26256,1,0.174019,0,1,0.218448
1815,12,81843891,82576129,AD,Any_AMD,-0.641826,-1,0.37839,0.41194,0,1,0.218636
1574,10,95528161,97040172,AD,Any_AMD,0.308964,-0.19784,1,0.0954588,0,1,0.219032
1987,14,55292833,56206430,AD,Any_AMD,0.820649,-0.34067,1,0.673465,0,1,0.219114
2048,15,37962916,39238840,AD,Any_AMD,-0.144836,-0.39795,0.09564,0.0209775,0,0.15836,0.219248
1676,11,68000950,68887344,AD,Any_AMD,0.221745,-0.14103,0.70888,0.049171,0,0.50252,0.21951
959,6,31250557,31320268,AD,Any_AMD,-0.133703,-0.34888,0.08061,0.0178764,0,0.12172,0.220041
1491,10,4813183,5396242,AD,Any_AMD,0.180294,-0.11657,0.50744,0.032506,0,0.25802,0.220735
537,3,132124019,132925967,AD,Any_AMD,-0.450463,-1,0.28327,0.202917,0,1,0.221389
1905,13,65187139,66382286,AD,Any_AMD,0.394589,-0.25472,1,0.1557,0,1,0.221447
2173,17,52,815653,AD,Any_AMD,-0.221805,-0.7204,0.14908,0.0491974,0,0.51899,0.222033
177,1,228045555,229075156,AD,Any_AMD,-0.299479,-1,0.20774,0.0896875,0,1,0.222514
1476,9,132999453,134141936,AD,Any_AMD,-0.505649,-1,0.23783,0.255681,0,1,0.222841
1868,13,23729050,24818333,AD,Any_AMD,0.293982,-0.20599,1,0.0864252,0,1,0.223038
947,6,23192338,23939306,AD,Any_AMD,-0.201381,-0.59684,0.12762,0.0405545,0,0.35622,0.223679
988,6,53425493,54452767,AD,Any_AMD,-0.279261,-0.96889,0.19756,0.0779867,0,0.94619,0.224686
2019,14,92101229,93386328,AD,Any_AMD,0.372758,-0.25753,1,0.138949,0,1,0.224688
2325,19,17045964,17750518,AD,Any_AMD,0.153029,-0.09782,0.40825,0.0234178,0,0.16667,0.225346
413,2,236276288,237194297,AD,Any_AMD,-0.260939,-1,0.1876,0.0680892,0,1,0.227577
2183,17,9619357,10572617,AD,Any_AMD,-0.168378,-0.47358,0.11073,0.0283513,0,0.22428,0.227811
437,3,15150877,16084005,AD,Any_AMD,0.214062,-0.15473,0.72128,0.0458226,0,0.52232,0.228239
2401,20,35990262,37253657,AD,Any_AMD,0.139577,-0.08999,0.38486,0.0194818,0,0.14812,0.228243
2154,16,75525960,76635467,AD,Any_AMD,-0.257632,-0.96394,0.17317,0.0663744,0,0.94519,0.228555
1830,12,99244338,100931423,AD,Any_AMD,0.779008,-0.42223,1,0.606854,0,1,0.228751
102,1,116207298,117046311,AD,Any_AMD,0.203572,-0.1333,0.59189,0.0414416,0,0.35034,0.229088
944,6,20418021,21295864,AD,Any_AMD,0.332783,-0.21594,1,0.110745,0,1,0.22942
1588,10,113117616,114255954,AD,Any_AMD,-0.219366,-0.75129,0.15062,0.0481213,0,0.56655,0.229459
563,3,161628884,162622604,AD,Any_AMD,0.498788,-0.3309,1,0.24879,0,1,0.229553
1575,10,97040173,98005994,AD,Any_AMD,0.183579,-0.12154,0.51783,0.0337014,0,0.26815,0.23094
2420,20,55448076,56172843,AD,Any_AMD,-0.450925,-1,0.29502,0.203333,0,1,0.231387
161,1,209711170,211082892,AD,Any_AMD,-0.366917,-1,0.25,0.134628,0,1,0.231491
902,5,152878628,153734494,AD,Any_AMD,-0.414051,-1,0.31857,0.171438,0,1,0.231531
1592,10,118416050,119528730,AD,Any_AMD,-0.197751,-0.64072,0.13495,0.0391056,0,0.41225,0.232163
1992,14,60099483,61652816,AD,Any_AMD,0.622471,-0.3043,1,0.387471,0,1,0.233003
1275,8,29744541,31134786,AD,Any_AMD,0.346216,-0.21419,1,0.119866,0,1,0.233023
2187,17,13648447,14508610,AD,Any_AMD,-0.317406,-1,0.21656,0.100746,0,1,0.233376
1954,14,19000059,20876080,AD,Any_AMD,0.228706,-0.1666,0.86319,0.0523067,0,0.74826,0.233556
2324,19,16079007,17045963,AD,Any_AMD,0.234458,-0.17145,0.78156,0.0549705,0,0.61667,0.23403
2374,20,4591848,5379450,AD,Any_AMD,0.187561,-0.12571,0.56712,0.035179,0,0.32188,0.234234
834,5,68006994,71468651,AD,Any_AMD,0.228853,-0.16961,0.80916,0.0523737,0,0.65711,0.234481
2217,17,56245228,58652809,AD,Any_AMD,-0.3223,-1,0.20758,0.103877,0,1,0.234586
1548,10,67146044,67769822,AD,Any_AMD,-0.210378,-0.60268,0.14994,0.0442591,0,0.36475,0.234756
361,2,176734751,178149981,AD,Any_AMD,0.264887,-0.20319,0.88649,0.0701649,0,0.79224,0.235139
31,1,31639218,33066846,AD,Any_AMD,0.475418,-0.28148,1,0.226022,0,1,0.235414
783,5,6936734,8079415,AD,Any_AMD,0.338492,-0.21145,1,0.114577,0,1,0.235766
2404,20,40272391,41351514,AD,Any_AMD,0.21813,-0.15291,0.63091,0.0475805,0,0.39804,0.236042
289,2,82941456,84395899,AD,Any_AMD,-1,-1,0.37973,1,0,1,0.236808
306,2,112644829,113930668,AD,Any_AMD,0.3543,-0.23365,1,0.125529,0,1,0.237363
1955,14,20876081,21982654,AD,Any_AMD,0.368059,-0.27193,1,0.135468,0,1,0.237505
2429,20,62179242,62963627,AD,Any_AMD,0.221297,-0.16788,0.69152,0.0489723,0,0.4782,0.240028
987,6,52598880,53425492,AD,Any_AMD,-0.268231,-1,0.18943,0.0719477,0,1,0.24019
1760,12,20074931,20866285,AD,Any_AMD,-0.284306,-1,0.2178,0.0808301,0,1,0.240415
2458,21,43812792,44815008,AD,Any_AMD,0.195033,-0.13189,0.57846,0.0380378,0,0.33589,0.240581
595,3,197147991,197962380,AD,Any_AMD,0.280637,-0.20346,1,0.0787573,0,1,0.241513
798,5,24362662,25722097,AD,Any_AMD,-0.340095,-1,0.24599,0.115665,0,1,0.241653
1590,10,115588904,116845213,AD,Any_AMD,0.132277,-0.09685,0.36489,0.0174973,0,0.13315,0.242577
1109,7,11232448,11855413,AD,Any_AMD,0.210657,-0.1596,0.66065,0.0443763,0,0.43755,0.244768
1776,12,34340496,38108284,AD,Any_AMD,0.362279,-0.27405,1,0.131246,0,1,0.245043
506,3,99045105,100552522,AD,Any_AMD,-0.188897,-0.53021,0.13449,0.0356821,0,0.28139,0.245049
319,2,126754028,127895644,AD,Any_AMD,0.407427,-0.25814,1,0.165997,0,1,0.245248
492,3,81431497,82532742,AD,Any_AMD,-0.189626,-0.58309,0.14091,0.0359581,0,0.34227,0.245471
520,3,115649910,116498570,AD,Any_AMD,-0.580177,-1,0.32441,0.336606,0,1,0.245929
449,3,28649811,29877022,AD,Any_AMD,0.210064,-0.15298,0.66726,0.044127,0,0.44614,0.246229
721,4,132801981,133524886,AD,Any_AMD,-0.463425,-1,0.3352,0.214762,0,1,0.246426
2250,18,11872227,12735558,AD,Any_AMD,0.268659,-0.20692,1,0.0721778,0,1,0.246573
770,4,186232883,186881568,AD,Any_AMD,0.206932,-0.14789,0.66464,0.0428207,0,0.44486,0.246831
297,2,100202437,101556799,AD,Any_AMD,0.345916,-0.28794,1,0.119658,0,1,0.247735
1459,9,114443476,115390112,AD,Any_AMD,-0.251958,-1,0.19399,0.063483,0,1,0.247793
1039,6,109043245,110647842,AD,Any_AMD,-0.515552,-1,0.27702,0.265794,0,1,0.24918
308,2,115203836,116415816,AD,Any_AMD,0.340325,-0.26234,1,0.115821,0,1,0.249317
893,5,141253831,142532956,AD,Any_AMD,-0.227232,-0.84896,0.17674,0.0516344,0,0.72911,0.249597
861,5,102903986,103788460,AD,Any_AMD,-0.224994,-0.7681,0.16371,0.0506221,0,0.59599,0.250152
1554,10,72659224,73514214,AD,Any_AMD,-0.298322,-1,0.22632,0.0889957,0,1,0.25062
924,5,178595253,179794710,AD,Any_AMD,-0.607283,-1,0.31575,0.368792,0,1,0.251218
214,2,9960671,10611654,AD,Any_AMD,0.453871,-0.31436,1,0.205999,0,1,0.251486
1546,10,65400432,66510387,AD,Any_AMD,-0.150376,-0.41487,0.10738,0.0226128,0,0.17212,0.251515
1436,9,91643256,92500277,AD,Any_AMD,0.162978,-0.12032,0.47747,0.0265617,0,0.22821,0.252804
1416,9,43903830,66673058,AD,Any_AMD,0.418676,-0.36066,1,0.17529,0,1,0.253351
2340,19,33785836,34633274,AD,Any_AMD,-0.17176,-0.52802,0.13336,0.0295014,0,0.2807,0.253361
1219,7,145415776,146574327,AD,Any_AMD,-0.326613,-1,0.25375,0.106676,0,1,0.253897
1041,6,111363444,112342873,AD,Any_AMD,0.220455,-0.16626,0.66707,0.0486004,0,0.44594,0.254345
1368,8,143611462,144934288,AD,Any_AMD,0.206184,-0.16022,0.78739,0.0425117,0,0.62268,0.254769
1926,13,86321289,87043588,AD,Any_AMD,-0.371686,-1,0.31118,0.138151,0,1,0.25562
1139,7,42494807,43448815,AD,Any_AMD,0.199404,-0.15453,0.61137,0.0397618,0,0.37523,0.255773
1053,6,123854858,125365054,AD,Any_AMD,0.981773,-0.45136,1,0.963878,0,1,0.255778
1889,13,46493237,47433528,AD,Any_AMD,0.237686,-0.18684,0.98722,0.0564945,0,0.9746,0.255972
348,2,163607636,164702312,AD,Any_AMD,0.233285,-0.19587,0.79323,0.054422,0,0.63024,0.256035
879,5,122005292,123191941,AD,Any_AMD,-0.237646,-0.75694,0.19434,0.0564758,0,0.57518,0.257141
238,2,34890559,35609257,AD,Any_AMD,-0.37127,-1,0.30227,0.137842,0,1,0.257523
1743,12,3069507,3871114,AD,Any_AMD,-0.527553,-1,0.34466,0.278312,0,1,0.258284
420,2,241910367,243188366,AD,Any_AMD,0.123621,-0.09375,0.34581,0.0152822,0,0.11958,0.258929
221,2,15721704,17241115,AD,Any_AMD,-0.343731,-1,0.2687,0.118151,0,1,0.259487
411,2,234945578,235625789,AD,Any_AMD,-0.270868,-1,0.25127,0.0733695,0,1,0.259988
1013,6,80693928,81567706,AD,Any_AMD,0.211547,-0.17233,0.77804,0.044752,0,0.61449,0.260588
1420,9,73915495,74950318,AD,Any_AMD,0.209533,-0.16971,0.69401,0.0439039,0,0.4828,0.261945
1607,10,133111171,133818036,AD,Any_AMD,-0.402575,-1,0.31928,0.162066,0,1,0.262602
589,3,192049689,193122090,AD,Any_AMD,-0.202828,-0.6584,0.16226,0.0411392,0,0.43349,0.263733
2108,16,6446082,7051429,AD,Any_AMD,0.231462,-0.19524,0.94924,0.0535747,0,0.90925,0.264151
227,2,23538528,24669224,AD,Any_AMD,0.211441,-0.17491,0.64304,0.0447074,0,0.41821,0.264216
1517,10,28734423,29393749,AD,Any_AMD,0.19158,-0.1489,0.57484,0.0367031,0,0.33112,0.265113
53,1,61377616,62778733,AD,Any_AMD,-0.166669,-0.48483,0.12776,0.0277785,0,0.23506,0.266229
839,5,75959516,77290255,AD,Any_AMD,-0.348466,-1,0.28467,0.121428,0,1,0.266382
2085,15,85494084,86341598,AD,Any_AMD,-0.795502,-1,0.53225,0.632824,0,1,0.26748
915,5,166863414,168342743,AD,Any_AMD,-0.467644,-1,0.38335,0.218691,0,1,0.267766
961,6,31427210,32208901,AD,Any_AMD,-0.0996552,-0.28203,0.07808,0.00993117,0,0.07954,0.267953
1541,10,58809134,59822946,AD,Any_AMD,0.904035,-0.53865,1,0.817279,0,1,0.268719
54,1,62778734,64344226,AD,Any_AMD,-0.186276,-0.56897,0.15309,0.0346987,0,0.32459,0.269101
341,2,153999310,155207969,AD,Any_AMD,-0.27476,-0.96498,0.21632,0.0754932,0,0.93118,0.269306
2077,15,76401953,77897163,AD,Any_AMD,0.388557,-0.33116,1,0.150977,0,1,0.2695
1470,9,126092932,127184582,AD,Any_AMD,0.34608,-0.30689,1,0.119771,0,1,0.270432
1226,7,153241229,154407487,AD,Any_AMD,-0.685749,-1,0.33145,0.470251,0,1,0.270526
703,4,116204704,117313636,AD,Any_AMD,-0.246953,-0.95103,0.21439,0.0609856,0,0.92485,0.271354
978,6,43770627,44596897,AD,Any_AMD,0.104069,-0.08326,0.29408,0.0108303,0,0.08648,0.27152
1175,7,85356716,86446538,AD,Any_AMD,-0.289895,-1,0.2564,0.0840393,0,1,0.27245
973,6,37570052,38688720,AD,Any_AMD,-0.445427,-1,0.36387,0.198405,0,1,0.272512
448,3,27614909,28649810,AD,Any_AMD,-0.189302,-0.59961,0.16201,0.0358351,0,0.35953,0.273026
1820,12,86933477,88344764,AD,Any_AMD,-0.364236,-1,0.31392,0.132668,0,1,0.274211
