locus,CHR,START,STOP,phen1,phen2,rho,rho.lower,rho.upper,r2,r2.lower,r2.upper,p
1364,8,139404632,140355988,Wet_AMD,AD,-0.341555,-1,0.1685,0.11666,0,1,0.188666
1323,8,91457963,92876620,Wet_AMD,AD,0.405298,-0.22381,1,0.164267,0,1,0.188893
820,5,52837226,53747856,Wet_AMD,AD,-0.47781,-1,0.21576,0.228303,0,1,0.189817
254,2,48171059,49114132,Wet_AMD,AD,0.56517,-0.2597,1,0.319417,0,1,0.189868
1613,11,2477450,3362508,Wet_AMD,AD,-0.17371,-0.44383,0.0903,0.030175,0,0.19698,0.190679
2469,22,23950733,25282436,Wet_AMD,AD,-0.24644,-0.71879,0.12619,0.0607327,0,0.51805,0.190784
1916,13,76671494,77460044,Wet_AMD,AD,-0.715906,-1,0.3574,0.512521,0,1,0.191812
313,2,121073753,122026817,Wet_AMD,AD,0.242328,-0.13086,0.66962,0.058723,0,0.44839,0.191924
2316,19,8199017,9105577,Wet_AMD,AD,-0.241604,-0.76753,0.14293,0.0583724,0,0.59397,0.192232
1611,11,1061400,1857845,Wet_AMD,AD,0.211827,-0.11074,0.62648,0.0448708,0,0.39359,0.192529
264,2,56394699,57433653,Wet_AMD,AD,-0.208116,-0.57302,0.1072,0.0433123,0,0.32869,0.192617
1257,8,14872768,15359692,Wet_AMD,AD,0.23615,-0.13079,0.66371,0.0557669,0,0.44074,0.192771
1569,10,89971629,91021321,Wet_AMD,AD,-0.509836,-1,0.2957,0.259933,0,1,0.192991
1516,10,27669567,28734422,Wet_AMD,AD,-0.399921,-1,0.22683,0.159937,0,1,0.193295
759,4,177129679,178314527,Wet_AMD,AD,-0.290905,-1,0.16566,0.0846255,0,1,0.193367
1548,10,67146044,67769822,Wet_AMD,AD,-0.500986,-1,0.28239,0.250987,0,1,0.194092
1164,7,70144615,71215741,Wet_AMD,AD,0.250362,-0.13868,0.76735,0.0626809,0,0.59001,0.194182
1809,12,74080748,75563968,Wet_AMD,AD,0.787428,-0.45387,1,0.620042,0,1,0.194664
1117,7,17596579,19131026,Wet_AMD,AD,-0.142486,-0.36605,0.07213,0.0203024,0,0.13399,0.195729
900,5,150981935,151892617,Wet_AMD,AD,0.466829,-0.26924,1,0.21793,0,1,0.19623
1743,12,3069507,3871114,Wet_AMD,AD,-0.419574,-1,0.24288,0.176043,0,1,0.196234
1601,10,127997709,129134738,Wet_AMD,AD,0.183584,-0.10432,0.4892,0.0337031,0,0.23932,0.1973
2378,20,7959829,9279550,Wet_AMD,AD,-0.240955,-0.69165,0.13273,0.0580595,0,0.47838,0.197391
784,5,8079416,9203855,Wet_AMD,AD,0.341566,-0.19121,1,0.116667,0,1,0.197797
1920,13,80778340,81724089,Wet_AMD,AD,-0.380926,-1,0.22526,0.145105,0,1,0.197951
2189,17,15308723,16405207,Wet_AMD,AD,-0.262824,-0.84531,0.14966,0.0690763,0,0.71841,0.198489
2355,19,48573066,49415189,Wet_AMD,AD,0.164675,-0.0866,0.42967,0.0271179,0,0.18461,0.198632
1319,8,86251871,87563145,Wet_AMD,AD,0.489171,-0.26205,1,0.239288,0,1,0.199171
233,2,30575620,31457418,Wet_AMD,AD,-0.352764,-1,0.2074,0.124442,0,1,0.199702
276,2,70756284,71385813,Wet_AMD,AD,0.734234,-0.33096,1,0.5391,0,1,0.200267
1714,11,105932283,107054024,Wet_AMD,AD,-0.652055,-1,0.31037,0.425175,0,1,0.201815
2159,16,78973581,79662634,Wet_AMD,AD,0.354088,-0.18094,1,0.125378,0,1,0.203792
2352,19,45893308,46765060,Wet_AMD,AD,-0.132911,-0.34987,0.07807,0.0176652,0,0.12241,0.204017
2245,18,6756497,7862479,Wet_AMD,AD,-0.209284,-0.56985,0.11607,0.0437997,0,0.32473,0.204066
2143,16,64207177,65072403,Wet_AMD,AD,0.249209,-0.14558,0.70413,0.0621051,0,0.4967,0.204152
582,3,184524269,185709996,Wet_AMD,AD,0.252778,-0.15642,0.79144,0.0638967,0,0.62739,0.204646
996,6,64010287,65759861,Wet_AMD,AD,0.290531,-0.17157,1,0.0844084,0,1,0.20519
1368,8,143611462,144934288,Wet_AMD,AD,0.192958,-0.10817,0.5561,0.0372328,0,0.30925,0.205857
570,3,168972663,170174578,Wet_AMD,AD,-0.610457,-1,0.26858,0.372658,0,1,0.2064
2280,18,51060987,52512523,Wet_AMD,AD,-0.614856,-1,0.3582,0.378049,0,1,0.206914
556,3,155046424,155928190,Wet_AMD,AD,0.46483,-0.32005,1,0.216067,0,1,0.207317
1757,12,17374896,18470023,Wet_AMD,AD,-0.764321,-1,0.33397,0.584186,0,1,0.207656
1138,7,41415926,42494806,Wet_AMD,AD,0.425737,-0.27432,1,0.181252,0,1,0.207836
840,5,77290256,79005158,Wet_AMD,AD,-0.173468,-0.46706,0.10584,0.0300911,0,0.21815,0.209116
1255,8,13948096,14389305,Wet_AMD,AD,0.706523,-0.28305,1,0.499175,0,1,0.209576
189,1,238704858,239332148,Wet_AMD,AD,0.270672,-0.15918,0.84229,0.0732633,0,0.71216,0.209663
2345,19,39370420,40171413,Wet_AMD,AD,-0.259218,-0.86226,0.16735,0.0671938,0,0.74767,0.210269
1421,9,74950319,76197744,Wet_AMD,AD,-0.300805,-0.91358,0.17606,0.0904838,0,0.83462,0.211325
605,4,7726035,8309826,Wet_AMD,AD,-0.239481,-0.69583,0.13962,0.0573509,0,0.48418,0.211454
2257,18,22746154,24088163,Wet_AMD,AD,0.190789,-0.1201,0.5205,0.0364004,0,0.27092,0.211645
1397,9,20483881,21674032,Wet_AMD,AD,0.286524,-0.17503,1,0.0820962,0,1,0.211766
1794,12,56987106,58748139,Wet_AMD,AD,0.605467,-0.26006,1,0.36659,0,1,0.211966
1110,7,11855414,12694915,Wet_AMD,AD,-0.539005,-1,0.3049,0.290527,0,1,0.211991
2392,20,21682378,22780956,Wet_AMD,AD,-0.400734,-1,0.20461,0.160588,0,1,0.212592
1163,7,68569225,70144614,Wet_AMD,AD,0.421467,-0.23195,1,0.177634,0,1,0.212655
2489,22,45170650,46351048,Wet_AMD,AD,0.190094,-0.11462,0.52513,0.0361355,0,0.27576,0.212756
1056,6,128763381,129850178,Wet_AMD,AD,0.318432,-0.19595,1,0.101399,0,1,0.21337
295,2,97339302,98989360,Wet_AMD,AD,-0.224875,-0.61368,0.12773,0.0505689,0,0.37661,0.215094
995,6,62693129,64010286,Wet_AMD,AD,0.386176,-0.25539,1,0.149132,0,1,0.215213
482,3,69784970,71223281,Wet_AMD,AD,-0.63894,-1,0.26466,0.408245,0,1,0.215825
660,4,64117432,65563100,Wet_AMD,AD,0.58947,-0.31596,1,0.347475,0,1,0.216507
828,5,60930754,62180368,Wet_AMD,AD,-0.567439,-1,0.3827,0.321987,0,1,0.216948
397,2,220771553,221445191,Wet_AMD,AD,0.801967,-0.40533,1,0.643152,0,1,0.217975
1513,10,25577762,26161974,Wet_AMD,AD,0.575422,-0.39936,1,0.331111,0,1,0.219502
171,1,220978152,221856864,Wet_AMD,AD,-0.739772,-1,0.40817,0.547262,0,1,0.219562
563,3,161628884,162622604,Wet_AMD,AD,-0.68712,-1,0.39071,0.472134,0,1,0.220441
193,1,241813535,242417923,Wet_AMD,AD,-0.254056,-0.83054,0.16872,0.0645443,0,0.70276,0.220475
2421,20,56172844,56951773,Wet_AMD,AD,-0.740736,-1,0.3768,0.54869,0,1,0.220548
2107,16,5782969,6446081,Wet_AMD,AD,-0.197347,-0.58241,0.11854,0.0389459,0,0.34095,0.220778
539,3,133718494,135288394,Wet_AMD,AD,-0.249899,-0.75952,0.17444,0.0624497,0,0.57687,0.221421
1406,9,28766061,29596501,Wet_AMD,AD,0.278445,-0.18122,0.82171,0.0775315,0,0.6752,0.222672
516,3,110935509,111693782,Wet_AMD,AD,-0.376377,-1,0.26249,0.141659,0,1,0.223087
751,4,168623791,169555114,Wet_AMD,AD,-0.243898,-0.71691,0.16216,0.0594864,0,0.51396,0.223262
9,1,6136815,7711794,Wet_AMD,AD,0.202336,-0.13072,0.60449,0.04094,0,0.36541,0.223498
2155,16,76635468,77270665,Wet_AMD,AD,0.276087,-0.19816,0.9095,0.0762239,0,0.83061,0.223656
1398,9,21674033,23091193,Wet_AMD,AD,0.166147,-0.10665,0.44643,0.0276048,0,0.19941,0.224356
1405,9,28067455,28766060,Wet_AMD,AD,-0.869281,-1,0.37898,0.755649,0,1,0.224699
1868,13,23729050,24818333,Wet_AMD,AD,-0.1848,-0.51573,0.11716,0.0341509,0,0.26598,0.224802
2435,21,19479025,20407307,Wet_AMD,AD,0.275036,-0.19019,0.86965,0.0756449,0,0.76413,0.224924
1826,12,95147846,96017782,Wet_AMD,AD,-0.487997,-1,0.33854,0.238141,0,1,0.225095
1500,10,12581572,13208061,Wet_AMD,AD,0.358762,-0.24402,1,0.12871,0,1,0.225713
1962,14,27720241,29029224,Wet_AMD,AD,-0.18995,-0.52071,0.12708,0.036081,0,0.27114,0.22609
1,1,10539,1376204,Wet_AMD,AD,-0.249068,-0.94368,0.16909,0.0620347,0,0.91056,0.226109
2079,15,78514102,79292536,Wet_AMD,AD,0.206958,-0.13508,0.58302,0.0428318,0,0.33991,0.22672
1060,6,132890695,134313643,Wet_AMD,AD,0.146,-0.09241,0.39321,0.021316,0,0.15461,0.226862
1597,10,123856185,124894142,Wet_AMD,AD,0.0722595,-0.04302,0.19225,0.00522143,0,0.03696,0.227213
2425,20,59560458,60125333,Wet_AMD,AD,-1,-1,0.41405,1,0,1,0.228638
879,5,122005292,123191941,Wet_AMD,AD,-0.200204,-0.56442,0.13108,0.0400817,0,0.31856,0.229483
1466,9,121008530,122677719,Wet_AMD,AD,-0.259628,-0.99271,0.19834,0.0674067,0,1,0.229557
2393,20,22780957,23808562,Wet_AMD,AD,-0.227411,-0.67861,0.13984,0.0517156,0,0.46058,0.230002
1777,12,38108285,38746760,Wet_AMD,AD,-0.380721,-1,0.28748,0.144948,0,1,0.230531
967,6,32682214,32897998,Wet_AMD,AD,-0.202636,-0.56346,0.14392,0.0410612,0,0.31841,0.23136
2347,19,41004106,41733463,Wet_AMD,AD,-0.139462,-0.37702,0.0934,0.0194497,0,0.14215,0.232735
1785,12,46037745,47499603,Wet_AMD,AD,0.314316,-0.21166,1,0.0987947,0,1,0.233973
631,4,32260118,32746820,Wet_AMD,AD,-0.51572,-1,0.38311,0.265967,0,1,0.235317
1596,10,122803507,123856184,Wet_AMD,AD,-0.137569,-0.40747,0.0949,0.0189252,0,0.16651,0.235464
945,6,21295865,22199713,Wet_AMD,AD,0.328545,-0.23984,1,0.107942,0,1,0.235802
2153,16,74889128,75525959,Wet_AMD,AD,-0.300299,-1,0.22522,0.0901792,0,1,0.235802
1453,9,109150718,110630150,Wet_AMD,AD,0.263827,-0.20838,1,0.0696048,0,1,0.235815
2062,15,56322589,57641164,Wet_AMD,AD,0.318368,-0.24426,1,0.101358,0,1,0.236927
2441,21,25247987,26467826,Wet_AMD,AD,-0.327028,-1,0.25304,0.106948,0,1,0.237619
867,5,109606906,110819517,Wet_AMD,AD,-0.340507,-1,0.25361,0.115945,0,1,0.237857
176,1,226534712,228045554,Wet_AMD,AD,-0.516195,-1,0.40166,0.266458,0,1,0.237934
100,1,113418038,114664387,Wet_AMD,AD,0.203822,-0.1434,0.58611,0.0415434,0,0.34353,0.23832
1452,9,108203096,109150717,Wet_AMD,AD,-0.246758,-0.81046,0.17566,0.0608894,0,0.66011,0.238884
1770,12,29647194,30358377,Wet_AMD,AD,1,-0.38593,1,1,0,1,0.239221
2403,20,38427595,40272390,Wet_AMD,AD,0.141416,-0.09274,0.38543,0.0199986,0,0.14855,0.240277
974,6,38688721,39785907,Wet_AMD,AD,-0.131738,-0.35831,0.08628,0.017355,0,0.12839,0.240543
981,6,46430702,47313443,Wet_AMD,AD,-0.349977,-1,0.27051,0.122484,0,1,0.240685
2336,19,29389091,30375792,Wet_AMD,AD,0.222192,-0.16106,0.65378,0.0493693,0,0.42743,0.241378
638,4,37880861,38984838,Wet_AMD,AD,-0.166353,-0.4639,0.11636,0.0276734,0,0.2152,0.241579
2348,19,41733464,43317282,Wet_AMD,AD,-0.124455,-0.33887,0.0806,0.015489,0,0.11484,0.241673
1057,6,129850179,130550137,Wet_AMD,AD,0.393842,-0.31067,1,0.155112,0,1,0.242673
964,6,32539568,32586784,Wet_AMD,AD,-0.220647,-0.59019,0.15165,0.0486853,0,0.34833,0.242824
909,5,159663734,160519049,Wet_AMD,AD,0.249892,-0.18661,0.76928,0.0624459,0,0.59522,0.24304
349,2,164702313,165917788,Wet_AMD,AD,-0.359741,-1,0.27317,0.129413,0,1,0.244493
479,3,66702085,67454740,Wet_AMD,AD,0.200564,-0.13667,0.56022,0.0402258,0,0.31385,0.244541
206,2,3314203,4016104,Wet_AMD,AD,-0.254064,-0.80286,0.19912,0.0645483,0,0.64458,0.24481
102,1,116207298,117046311,Wet_AMD,AD,0.308769,-0.23677,1,0.0953381,0,1,0.245437
1791,12,53039988,54371448,Wet_AMD,AD,0.185866,-0.13751,0.52244,0.0345461,0,0.27294,0.245478
1246,8,8064601,8589770,Wet_AMD,AD,-0.471398,-1,0.3179,0.222216,0,1,0.246366
1669,11,58452709,59256232,Wet_AMD,AD,0.331724,-0.26858,1,0.110041,0,1,0.246654
851,5,90793805,91956905,Wet_AMD,AD,0.346453,-0.26911,1,0.12003,0,1,0.247408
1873,13,28587126,30068525,Wet_AMD,AD,-0.166409,-0.47696,0.12219,0.0276921,0,0.22753,0.247874
148,1,193575517,194365688,Wet_AMD,AD,-0.16231,-0.45879,0.11567,0.0263444,0,0.21049,0.248783
1787,12,48227036,48960265,Wet_AMD,AD,0.456071,-0.38442,1,0.208001,0,1,0.249465
1885,13,42037055,42950157,Wet_AMD,AD,-0.335376,-1,0.27813,0.112477,0,1,0.249685
499,3,88375764,89612939,Wet_AMD,AD,0.365178,-0.28778,1,0.133355,0,1,0.249692
17,1,15755231,16732168,Wet_AMD,AD,0.237088,-0.17798,0.7572,0.0562107,0,0.57437,0.249858
744,4,162239290,163245541,Wet_AMD,AD,0.342605,-0.26642,1,0.117378,0,1,0.250249
2224,17,66757557,68176219,Wet_AMD,AD,-0.26315,-1,0.20527,0.0692481,0,1,0.251395
2132,16,49010762,50467033,Wet_AMD,AD,0.195137,-0.14781,0.62107,0.0380786,0,0.38889,0.251763
1774,12,32368906,33076722,Wet_AMD,AD,0.408434,-0.34206,1,0.166818,0,1,0.252031
1515,10,26888717,27669566,Wet_AMD,AD,-0.61486,-1,0.46743,0.378053,0,1,0.253128
576,3,175671425,176931163,Wet_AMD,AD,0.230659,-0.18468,0.78488,0.0532035,0,0.62378,0.253977
1712,11,103495636,104875270,Wet_AMD,AD,-0.678682,-1,0.43351,0.460609,0,1,0.254074
1478,9,135135888,136042490,Wet_AMD,AD,0.199277,-0.14753,0.58761,0.0397113,0,0.34696,0.255073
960,6,31320269,31427209,Wet_AMD,AD,-0.195818,-0.54063,0.14138,0.0383448,0,0.29228,0.255442
1716,11,107846825,109891837,Wet_AMD,AD,-0.195501,-0.62269,0.15362,0.0382206,0,0.38774,0.256097
2298,18,70540350,71491860,Wet_AMD,AD,0.350533,-0.30259,1,0.122873,0,1,0.256471
2304,18,76231686,77148137,Wet_AMD,AD,-0.238196,-0.79332,0.17879,0.0567375,0,0.63208,0.256612
2211,17,48722591,49909298,Wet_AMD,AD,-0.228216,-0.89574,0.1916,0.0520823,0,0.81201,0.256666
1147,7,50894509,51951647,Wet_AMD,AD,0.35156,-0.31533,1,0.123595,0,1,0.257568
69,1,80099354,80781442,Wet_AMD,AD,-0.661013,-1,0.63903,0.436939,0,1,0.258272
1584,10,108725998,109579149,Wet_AMD,AD,0.261074,-0.21301,0.85136,0.0681598,0,0.72581,0.258868
346,2,160200380,161432089,Wet_AMD,AD,0.490354,-0.35234,1,0.240447,0,1,0.259273
523,3,118086930,118903053,Wet_AMD,AD,-0.47455,-1,0.36073,0.225198,0,1,0.260068
975,6,39785908,40778401,Wet_AMD,AD,0.160916,-0.13093,0.46362,0.0258938,0,0.21495,0.260372
2053,15,46022643,46884071,Wet_AMD,AD,-0.929777,-1,0.41295,0.864485,0,1,0.26057
308,2,115203836,116415816,Wet_AMD,AD,0.19784,-0.15751,0.60289,0.0391405,0,0.36401,0.263733
965,6,32586785,32629239,Wet_AMD,AD,-0.215566,-0.59955,0.16921,0.0464688,0,0.35946,0.263803
1655,11,42858198,43949377,Wet_AMD,AD,-0.699969,-1,0.44566,0.489956,0,1,0.263959
108,1,147083836,149716037,Wet_AMD,AD,-0.225392,-0.79576,0.1963,0.0508016,0,0.64738,0.265037
54,1,62778734,64344226,Wet_AMD,AD,-0.199127,-0.61,0.15882,0.0396516,0,0.37473,0.265122
423,3,1440049,2140011,Wet_AMD,AD,0.493189,-0.41195,1,0.243235,0,1,0.266565
2004,14,74245429,75699501,Wet_AMD,AD,-0.197945,-0.59062,0.16289,0.0391824,0,0.34883,0.266903
2432,21,15840034,16873443,Wet_AMD,AD,-0.21471,-0.71635,0.18419,0.0461004,0,0.52155,0.267493
1842,12,113947984,114685670,Wet_AMD,AD,0.227122,-0.18209,0.68829,0.0515846,0,0.47374,0.267796
2413,20,49236419,50653620,Wet_AMD,AD,0.304629,-0.2474,1,0.0927986,0,1,0.267923
1469,9,125137579,126092931,Wet_AMD,AD,0.21022,-0.17139,0.62529,0.0441925,0,0.39101,0.268533
1011,6,78959763,79859903,Wet_AMD,AD,0.446748,-0.42715,1,0.199584,0,1,0.270486
973,6,37570052,38688720,Wet_AMD,AD,0.237571,-0.1984,0.84338,0.0564398,0,0.71968,0.271113
115,1,158081628,158900369,Wet_AMD,AD,0.380888,-0.3132,1,0.145075,0,1,0.271119
1360,8,135313674,136220342,Wet_AMD,AD,0.4361,-0.34378,1,0.190183,0,1,0.271566
1083,6,159604053,160583918,Wet_AMD,AD,-0.421337,-1,0.30621,0.177525,0,1,0.271803
2388,20,17359291,18058524,Wet_AMD,AD,0.330641,-0.313,1,0.109324,0,1,0.271874
1901,13,61268156,62135827,Wet_AMD,AD,-0.343684,-1,0.29482,0.118119,0,1,0.272066
1501,10,13208062,14008135,Wet_AMD,AD,-0.325688,-1,0.28916,0.106073,0,1,0.272358
124,1,166458032,167163954,Wet_AMD,AD,0.372269,-0.34634,1,0.138584,0,1,0.272508
620,4,21416381,22835185,Wet_AMD,AD,0.83699,-0.4131,1,0.700552,0,1,0.272748
870,5,113121556,113998532,Wet_AMD,AD,0.38348,-0.33863,1,0.147057,0,1,0.273259
2228,17,71466954,72383472,Wet_AMD,AD,0.138264,-0.11503,0.39966,0.0191171,0,0.1598,0.273457
697,4,109122459,109978982,Wet_AMD,AD,-0.140461,-0.4073,0.11391,0.0197294,0,0.16589,0.27355
2229,17,72383473,73741321,Wet_AMD,AD,-0.250785,-1,0.21105,0.0628929,0,1,0.273737
562,3,160584962,161628883,Wet_AMD,AD,-1,-1,0.83996,1,0,1,0.273792
690,4,100333335,101132995,Wet_AMD,AD,0.676724,-0.42932,1,0.457955,0,1,0.273815
856,5,97316602,98567769,Wet_AMD,AD,0.225531,-0.19851,0.69048,0.0508644,0,0.47676,0.273968
106,1,120345067,145803848,Wet_AMD,AD,0.38132,-0.295,1,0.145405,0,1,0.274063
1504,10,15946678,17065860,Wet_AMD,AD,-0.193553,-0.59651,0.16019,0.0374626,0,0.35582,0.274209
283,2,77372831,78080057,Wet_AMD,AD,0.303222,-0.27527,1,0.0919439,0,1,0.274768
1313,8,78633660,79756169,Wet_AMD,AD,1,-0.65835,1,1,0,1,0.27483
924,5,178595253,179794710,Wet_AMD,AD,0.170287,-0.14473,0.54857,0.0289976,0,0.30092,0.274876
1789,12,50344347,51769419,Wet_AMD,AD,-0.235316,-0.87384,0.21384,0.0553735,0,0.77228,0.27634
942,6,18775023,19449152,Wet_AMD,AD,-0.920445,-1,0.72145,0.847219,0,1,0.276413
1988,14,56206431,57460781,Wet_AMD,AD,0.430759,-0.33648,1,0.185553,0,1,0.277
2249,18,10675549,11872226,Wet_AMD,AD,0.334897,-0.26189,1,0.112156,0,1,0.277413
506,3,99045105,100552522,Wet_AMD,AD,0.212512,-0.19478,0.68579,0.0451615,0,0.47158,0.278483
651,4,54659779,55681701,Wet_AMD,AD,0.343167,-0.31688,1,0.117764,0,1,0.278614
1379,9,6859792,7388202,Wet_AMD,AD,0.304479,-0.28596,1,0.0927077,0,1,0.279665
1448,9,104222849,105043411,Wet_AMD,AD,-0.174888,-0.5138,0.15301,0.0305858,0,0.26431,0.279873
1143,7,47253455,48363585,Wet_AMD,AD,-0.186879,-0.61285,0.16266,0.0349238,0,0.37793,0.280169
2013,14,85562937,86653343,Wet_AMD,AD,-0.228631,-0.77739,0.20483,0.0522721,0,0.60653,0.280193
1768,12,27797263,28753585,Wet_AMD,AD,-0.557341,-1,0.52218,0.310629,0,1,0.280545
390,2,213194363,214044566,Wet_AMD,AD,0.217868,-0.18924,0.70914,0.0474667,0,0.50664,0.280885
408,2,231847387,233352722,Wet_AMD,AD,-0.248293,-1,0.22389,0.0616493,0,1,0.281983
1529,10,43769843,44893846,Wet_AMD,AD,0.238708,-0.23665,0.96846,0.0569813,0,0.94427,0.282181
533,3,127495174,129091975,Wet_AMD,AD,-0.213667,-0.71675,0.20085,0.0456534,0,0.51677,0.283019
1276,8,31134787,32454962,Wet_AMD,AD,0.239198,-0.22414,0.78101,0.0572158,0,0.61329,0.283415
859,5,100594082,101575367,Wet_AMD,AD,-0.344672,-1,0.34731,0.118799,0,1,0.283517
381,2,202504863,203639686,Wet_AMD,AD,-0.182863,-0.54424,0.15798,0.0334388,0,0.29619,0.284241
98,1,111134063,112489248,Wet_AMD,AD,-0.171424,-0.51844,0.14555,0.0293863,0,0.26877,0.284285
2056,15,49260007,50195876,Wet_AMD,AD,-0.464038,-1,0.42263,0.215331,0,1,0.284607
2287,18,58527237,59449422,Wet_AMD,AD,-0.273716,-1,0.25923,0.0749204,0,1,0.286259
1283,8,40974255,41725002,Wet_AMD,AD,0.604082,-0.51869,1,0.364915,0,1,0.286324
1525,10,37561444,38566460,Wet_AMD,AD,0.322274,-0.32602,1,0.10386,0,1,0.287395
595,3,197147991,197962380,Wet_AMD,AD,0.178236,-0.15578,0.57862,0.0317681,0,0.33734,0.287582
555,3,153406719,155046423,Wet_AMD,AD,0.248214,-0.22568,1,0.0616099,0,1,0.288071
2133,16,50467034,52041336,Wet_AMD,AD,-0.243224,-1,0.23088,0.059158,0,1,0.289561
301,2,105120579,106546524,Wet_AMD,AD,-0.204151,-0.72221,0.18798,0.0416777,0,0.52375,0.289762
774,4,189899574,191043880,Wet_AMD,AD,-0.234822,-0.98339,0.23425,0.0551413,0,1,0.290057
2405,20,41351515,42185671,Wet_AMD,AD,0.177208,-0.15593,0.55055,0.0314027,0,0.3031,0.29052
2411,20,47203837,48212975,Wet_AMD,AD,0.209868,-0.18128,0.65403,0.0440446,0,0.42802,0.290833
2066,15,61130596,62106138,Wet_AMD,AD,0.141519,-0.12651,0.42577,0.0200277,0,0.18128,0.290888
300,2,103305258,105120578,Wet_AMD,AD,0.208178,-0.19293,0.73028,0.0433383,0,0.53729,0.291295
1395,9,18754197,19463292,Wet_AMD,AD,-0.344827,-1,0.33297,0.118906,0,1,0.291664
119,1,161945443,163141862,Wet_AMD,AD,0.20126,-0.19251,0.71788,0.0405057,0,0.51929,0.291884
2333,19,23468993,24567341,Wet_AMD,AD,-0.548473,-1,0.4634,0.300822,0,1,0.292801
1351,8,125453323,126766827,Wet_AMD,AD,0.232085,-0.21801,0.93684,0.0538632,0,0.90392,0.294296
1431,9,86769887,87815449,Wet_AMD,AD,0.535926,-0.43454,1,0.287217,0,1,0.294695
324,2,132598286,133352950,Wet_AMD,AD,-0.688027,-1,0.78521,0.473381,0,1,0.296321
1250,8,10478852,11466761,Wet_AMD,AD,-0.611237,-1,0.37677,0.37361,0,1,0.296498
53,1,61377616,62778733,Wet_AMD,AD,0.197938,-0.19407,0.74652,0.0391793,0,0.55924,0.296654
33,1,34371023,35201626,Wet_AMD,AD,-0.197782,-0.69092,0.1932,0.0391176,0,0.48751,0.297175
1307,8,72013185,72917489,Wet_AMD,AD,0.22686,-0.22036,0.87845,0.0514653,0,0.77449,0.29764
50,1,57529671,58387483,Wet_AMD,AD,-0.44367,-1,0.36923,0.196843,0,1,0.297728
2424,20,58780895,59560457,Wet_AMD,AD,0.22812,-0.22951,0.77702,0.0520386,0,0.60776,0.297758
616,4,15910802,17290236,Wet_AMD,AD,-0.680365,-1,0.52294,0.462897,0,1,0.30022
163,1,212347583,213958292,Wet_AMD,AD,0.256861,-0.26068,1,0.0659774,0,1,0.301241
663,4,67616363,68742859,Wet_AMD,AD,-0.317946,-1,0.3391,0.10109,0,1,0.30164
1781,12,42117737,43072679,Wet_AMD,AD,-0.215182,-0.67391,0.21802,0.0463034,0,0.45483,0.302572
2296,18,68051036,69311742,Wet_AMD,AD,-0.212795,-0.69527,0.20975,0.0452817,0,0.48339,0.302732
528,3,122340833,123518507,Wet_AMD,AD,0.238627,-0.23431,0.87333,0.0569429,0,0.76694,0.303794
1749,12,8760629,10176713,Wet_AMD,AD,0.330247,-0.34396,1,0.109063,0,1,0.304496
597,4,812416,1529267,Wet_AMD,AD,-0.19847,-0.69155,0.20554,0.0393903,0,0.48765,0.304731
948,6,23939307,24950379,Wet_AMD,AD,-0.234228,-0.95519,0.23874,0.0548629,0,0.95217,0.305092
56,1,65894185,66778015,Wet_AMD,AD,0.313141,-0.33694,1,0.098057,0,1,0.305158
471,3,58557719,59998583,Wet_AMD,AD,-0.209639,-0.70141,0.20608,0.0439486,0,0.49536,0.305198
622,4,23858351,24764724,Wet_AMD,AD,0.880795,-0.39998,1,0.775799,0,1,0.30564
2401,20,35990262,37253657,Wet_AMD,AD,0.123847,-0.11692,0.37736,0.015338,0,0.1424,0.306801
542,3,138693847,139831267,Wet_AMD,AD,-0.428559,-1,0.36483,0.183662,0,1,0.307073
1725,11,120064529,121208186,Wet_AMD,AD,0.244669,-0.2607,1,0.0598628,0,1,0.308104
1783,12,43980532,44923825,Wet_AMD,AD,-0.256662,-0.97792,0.28501,0.0658753,0,1,0.308151
364,2,180336046,181309939,Wet_AMD,AD,0.340608,-0.37986,1,0.116014,0,1,0.308387
721,4,132801981,133524886,Wet_AMD,AD,0.462267,-0.50847,1,0.213691,0,1,0.308538
1118,7,19131027,20122179,Wet_AMD,AD,0.198936,-0.21014,0.67321,0.0395754,0,0.45347,0.310253
424,3,2140012,3128152,Wet_AMD,AD,0.273969,-0.26298,1,0.0750588,0,1,0.310668
1343,8,115334859,116094203,Wet_AMD,AD,0.71479,-0.83937,1,0.510924,0,1,0.311132
2264,18,32458908,34153297,Wet_AMD,AD,-0.202341,-0.71088,0.20109,0.0409418,0,0.51136,0.311149
2373,20,3736552,4591847,Wet_AMD,AD,-0.202347,-0.72494,0.21564,0.0409443,0,0.53291,0.311951
134,1,177746473,178915113,Wet_AMD,AD,-0.377073,-1,0.36583,0.142184,0,1,0.312474
118,1,161054077,161945442,Wet_AMD,AD,0.484744,-0.35475,1,0.234977,0,1,0.312476
1409,9,31115154,32253283,Wet_AMD,AD,0.309646,-0.33705,1,0.0958808,0,1,0.313241
248,2,43295777,44104110,Wet_AMD,AD,0.494213,-0.46386,1,0.244246,0,1,0.31329
615,4,14967148,15910801,Wet_AMD,AD,-0.654628,-1,0.46735,0.428538,0,1,0.314846
241,2,36867390,37603360,Wet_AMD,AD,0.447724,-0.47192,1,0.200457,0,1,0.315923
490,3,79023361,80385708,Wet_AMD,AD,0.224599,-0.23661,0.82399,0.0504445,0,0.68396,0.315943
1160,7,66453994,66914875,Wet_AMD,AD,0.382851,-0.45557,1,0.146575,0,1,0.316048
