GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
OR8B4             11  124283838  124329767    191      18  198982    -0.064791      0.52583
OR8B8             11  124300046  124345981    166      16  198982       0.1383        0.445
OR8B12            11  124402618  124448550    185      18  198982     -0.80022      0.78821
OR8A1             11  124404965  124450945    180      17  198982     -0.72565      0.76597
PANX3             11  124446453  124500252    119      20  198982     -0.71775      0.76354
TBRG1             11  124457742  124515822    114      18  198982     -0.68816      0.75433
SIAE              11  124495685  124581199    143      13  198982      -1.1044       0.8653
SPA17             11  124508740  124574690    104       9  198982      -1.0878      0.86166
NRGN              11  124574829  124627102    101      19  198982      -1.8861      0.97036
VSIG2             11  124607370  124657109     77      14  198982     -0.87578      0.80942
ESAM              11  124613019  124667223     92      18  198982      -1.0717      0.85808
MSANTD2           11  124626388  124705868    222      33  198982      0.71841      0.23625
ROBO3             11  124700305  124761370    192      38  198982      -1.0945      0.86313
ROBO4             11  124744114  124802857    178      31  198982      -1.1554      0.87603
HEPN1             11  124754146  124800573    150      28  198982      -1.0497      0.85307
HEPACAM           11  124779089  124841308    188      34  198982      -2.2152      0.98663
CCDC15            11  124789017  124921385    389      26  198982      -1.7498      0.95992
SLC37A2           11  124897963  124970412    289      32  198982     -0.93794      0.82586
TMEM218           11  124954266  125016659    237      39  198982     0.041898      0.48329
PKNOX2            11  124999559  125313285    915      94  198982     -0.77036      0.77946
FEZ1              11  125305641  125401206    212      25  198982      -1.3986      0.91903
LOC403312         11  125330104  125376769    108      16  198982       -1.182      0.88139
EI24              11  125404298  125464575    127      16  198982      -1.3057      0.90418
STT3A             11  125427690  125502654    224      18  198982     -0.22838      0.59033
CHEK1             11  125460031  125556150    274      15  198982    -0.058093      0.52316
ACRV1             11  125532229  125585809    186      18  198982       -0.672      0.74921
PATE1             11  125581180  125629743    220      21  198982     -0.65631      0.74419
PATE3             11  125623006  125671495    184      14  198982     0.012559      0.49499
PATE2             11  125636025  125683714    158      13  198982      0.14333      0.44301
PATE4             11  125668211  125719967    174      13  198982       0.3484      0.36377
HYLS1             11  125718509  125780541    218      18  198982      0.62529      0.26589
DDX25             11  125739261  125803005    197      24  198982       1.1291      0.12942
PUS3              11  125753380  125808145    174      26  198982       1.2335      0.10869
LOC338667         11  125782319  125836735    179      27  198982      0.29928      0.38236
CDON              11  125816713  125968187    524      45  198982     -0.42082      0.66306
FAM118B           11  126046619  126142879    274      24  198982     -0.48673      0.68677
RPUSD4            11  126061989  126116587    142      18  198982     -0.28295      0.61139
FOXRED1           11  126103935  126158027    108      16  198982      0.06958      0.47226
TIRAP             11  126117800  126174828    128      18  198982     0.017916      0.49285
SRPR              11  126122814  126173877    120      17  198982     -0.17796      0.57062
DCPS              11  126138647  126225644    235      28  198982     -0.54133      0.70586
ST3GAL4           11  126190540  126294536    280      33  198982     0.023762      0.49052
KIRREL3           11  126283388  126905766   2133     166  198982     -0.76573      0.77808
ETS1              11  128318656  128492453    389      53  198982     -0.44073      0.67029
FLI1              11  128521430  128693162    546      64  198982     -0.93165      0.82424
KCNJ1             11  128697909  128772268    240      47  198982     -0.25853        0.602
KCNJ5             11  128726313  128801060    240      44  198982     -0.94391      0.82739
C11orf45          11  128759460  128811126    174      28  198982      -1.3294      0.90814
TP53AIP1          11  128794627  128848294    157      28  198982     -0.93165      0.82424
ARHGAP32          11  128824955  129097093    566      23  198982     -0.53086      0.70224
BARX2             11  129210879  129332174    394      54  198982     -0.29114      0.61453
TMEM45B           11  129650732  129739898    280      24  198982     -0.98926      0.83873
NFRKB             11  129723670  129800490    165      25  198982       -1.351      0.91166
PRDM10            11  129759601  129907730    436      41  198982       -1.117        0.868
APLP2             11  129904716  130024706    369      18  198982       1.5162     0.064739
ST14              11  129994682  130090257    250      41  198982       1.1353      0.12813
ZBTB44            11  130086572  130219663    220      30  198982      0.78758      0.21547
ADAMTS8           11  130264660  130333539    193      33  198982     0.034596       0.4862
ADAMTS15          11  130283869  130356539    223      42  198982      0.20361      0.41933
C11orf44          11  130507851  130597247    215      45  198982     -0.79787      0.78753
SNX19             11  130735766  130821382    365      20  198982     -0.19504      0.57732
NTM               11  131205371  132216716   3131     242  198982       2.6003    0.0046574
OPCML             11  132274875  133437403   3829     290  198982     -0.71345      0.76222
SPATA19           11  133700517  133750433    197      15  198982       1.2089      0.11335
IGSF9B            11  133768520  133861649    266      32  198982     0.079373      0.46837
JAM3              11  133903820  134031652    392      27  198982      0.26908      0.39393
NCAPD3            11  134012337  134129426    241      33  198982      0.86746      0.19284
VPS26B            11  134059561  134127686    118      24  198982       1.0889      0.13809
ACAD8             11  134088428  134145749    113      19  198982        0.751      0.22633
THYN1             11  134108172  134158289    124      21  198982      0.66724      0.25231
GLB1L3            11  134110293  134199458    229      34  198982      0.41786      0.33803
GLB1L2            11  134166768  134256222    241      62  198982     -0.93478      0.82505
B3GAT1            11  134238398  134316880    349      33  198982       1.0406      0.14903
IQSEC3            12     141049     297626    484      63  198982     -0.22819      0.59025
SLC6A12           12     289243     358740    304      45  198982     -0.56511        0.714
SLC6A13           12     319787     407039    244      36  198982      0.50988      0.30507
KDM5A             12     379223     533620    386      18  198982       2.1178     0.017095
CCDC77            12     463516     561811    266      22  198982       2.1794     0.014651
B4GALNT3          12     534543     681503    610      88  198982       0.1303      0.44817
NINJ2             12     663462     807755    608      47  198982      0.44722      0.32736
WNK1              12     826759    1030618    457      39  198982       1.1498      0.12511
RAD52             12    1011255    1134774    339      50  198982       2.2984     0.010768
ERC1              12    1065404    1615099   1851      54  198982        1.354     0.087871
WNT5B             12    1648823    1766379    460      95  198982    -0.013727      0.50548
FBXL14            12    1665159    1738331    249      55  198982      0.93879      0.17392
ADIPOR2           12    1765147    1907845    419      28  198982        -1.21      0.88686
CACNA2D4          12    1891123    2062870    610      63  198982     -0.21858      0.58651
LRTM2             12    1894433    1955919    217      50  198982      -2.1508      0.98426
CACNA1C           12    2044952    2817115   2191     180  198982       1.9807     0.023811
DCP1B             12    2045214    2148677    385      35  198982       2.3445    0.0095256
FKBP4             12    2869108    2924589    118      22  198982    -0.010649      0.50425
ITFG2             12    2886716    2944237    102      10  198982      0.49879      0.30896
NRIP2             12    2924514    2979372    127      15  198982      0.84219      0.19984
LOC101929469      12    2947293    3000317    127      17  198982      0.13435      0.44656
RHNO1             12    2950424    3008691    172      16  198982     -0.63796      0.73825
FOXM1             12    2956846    3021321    204      11  198982      -1.2125      0.88734
TULP3             12    2965033    3060306    294       9  198982      -1.2189      0.88855
TEAD4             12    3033478    3159842    454      47  198982       1.7263      0.04215
TSPAN9            12    3151521    3405730   1162     106  198982      0.76558      0.22196
PRMT8             12    3455515    3713139    667      98  198982      0.58874      0.27802
CRACR2A           12    3712122    3897366    726      74  198982      -1.1512      0.87517
PARP11            12    3897410    4017608    385      35  198982       1.3293     0.091868
CCND2             12    4347901    4424522    161      44  198982     -0.41769      0.66191
TIGAR             12    4395359    4479194    224      40  198982       1.9945     0.023046
FGF23             12    4467393    4523894    177      28  198982       1.6104     0.053655
FGF6              12    4533308    4589780    159      22  198982       1.2585       0.1041
C12orf4           12    4586899    4682674    164      20  198982       1.6431     0.050177
RAD51AP1          12    4612940    4679213    106      15  198982       1.3772     0.084232
DYRK4             12    4636375    4733041    249      35  198982        1.719     0.042807
AKAP3             12    4713837    4793213    284      23  198982       1.5398     0.061803
NDUFA9            12    4723264    4806720    295      26  198982       1.5472     0.060909
GALNT8            12    4794752    4891892    264      17  198982     0.069316      0.47237
KCNA6             12    4883342    4971093    332      36  198982       0.5941      0.27622
KCNA1             12    4984073    5037422    177      33  198982      0.65712      0.25555
KCNA5             12    5118085    5165954    168      33  198982      -2.7419      0.99695
NTF3              12    5506280    5614465    321      41  198982   0.00030602      0.49988
ANO2              12    5661817    6090398   1447     109  198982    -0.025929      0.51034
VWF               12    6048040    6268836    781      64  198982    -0.016195      0.50646
CD9               12    6274482    6357437    218      18  198982      0.32934      0.37095
PLEKHG6           12    6384602    6447672    198      25  198982    -0.084497      0.53367
TNFRSF1A          12    6427923    6486283    155      37  198982     0.063858      0.47454
SCNN1A            12    6446009    6521896    229      53  198982      -1.1543       0.8758
LTBR              12    6449534    6510737    192      48  198982      -1.2461      0.89363
CD27              12    6519051    6570884    168      30  198982     -0.82484      0.79527
TAPBPL            12    6526177    6581488    192      31  198982     -0.69655      0.75696
VAMP1             12    6561403    6614843    221      15  198982     -0.20331      0.58055
NCAPD2            12    6567547    6651132    309      17  198982     -0.28984      0.61403
MRPL51            12    6591316    6637471    173      14  198982     -0.43105      0.66679
GAPDH             12    6608585    6657537    157      18  198982     -0.46489      0.67899
IFFO1             12    6638694    6700249    135      18  198982     -0.87492      0.80919
NOP2              12    6656036    6712498    100      12  198982      -1.0367      0.85007
CHD4              12    6669248    6751551    135      15  198982      -0.8506       0.8025
LPAR5             12    6718001    6780297     98      17  198982      -1.5809      0.94305
ACRBP             12    6737241    6791594     83      14  198982      -1.4425      0.92542
ING4              12    6749704    6807311     74      13  198982      -2.7631      0.99714
ZNF384            12    6765643    6833738    119      24  198982      -1.8516      0.96795
PIANP             12    6792957    6845009    138      25  198982     -0.90008      0.81596
COPS7A            12    6798150    6851041    170      27  198982       0.2339      0.40753
PTMS              12    6840255    6890118    155      19  198982      0.74902      0.22692
LAG3              12    6846670    6897621    160      24  198982      0.70207      0.24132
MLF2              12    6847158    6897721    159      23  198982      0.69284       0.2442
CD4               12    6863638    6939976    132      25  198982    -0.076875      0.53064
GPR162            12    6895963    6946583     69      13  198982      0.21522       0.4148
P3H3              12    6902572    6959018     45      13  198982       0.2649      0.39554
GNB3              12    6914375    6966564     13       5  198982      0.09783      0.46103
USP5              12    6926285    6985796     12       6  198982     -0.30678      0.62049
TPI1              12    6941288    6990110      8       3  198982      0.29481      0.38407
CDCA3             12    6947972    6996128     10       2  198982      0.37658      0.35324
SPSB2             12    6970099    7017521      7       2  198982      0.30523      0.38009
LRRC23            12    6978897    7033406      6       1  198982      0.28149      0.38917
ENO2              12    6988614    7042860      4       1  198982       0.1314      0.44773
KLRF1             12    9945038   10007604     32      11  198982      0.28141       0.3892
CLEC2B            12    9994968   10057458    209      28  198982      0.29207      0.38512
KLRF2             12    9999088   10058432    210      28  198982      0.28649      0.38725
CLEC2A            12   10041272   10119980    298      36  198982      0.61282         0.27
CLEC12A           12   10068915   10157704    412      32  198982      0.57942      0.28115
CLEC12B           12   10128231   10181399    238      26  198982      0.56552      0.28586
CLEC1B            12   10135660   10188381    220      28  198982      0.66486      0.25307
CLEC9A            12   10148276   10228612    247      38  198982      0.44012      0.32993
CLEC1A            12   10213012   10286655    254      15  198982      0.59488      0.27596
CLEC7A            12   10259376   10317868    218      24  198982      0.15678      0.43771
TMEM52B           12   10296557   10354403    237      26  198982       1.4357     0.075538
OLR1              12   10300899   10359790    263      26  198982       1.6259     0.051982
GABARAPL1         12   10330435   10385727    239      35  198982        1.902     0.028586
KLRD1             12   10422050   10479850    122      13  198982      0.64626      0.25906
KLRK1             12   10514952   10577653    160      15  198982       1.4803     0.069398
KLRC4-KLRK1       12   10514952   10597745    180      16  198982       1.4609     0.072028
KLRC4             12   10531529   10597370    128      13  198982       1.6728     0.047184
KLRC3             12   10554914   10608194    114      14  198982       1.3286     0.091989
KLRC2             12   10573198   10623780    135      15  198982       1.2929      0.09802
KLRC1             12   10584863   10642215    199      18  198982       1.3227     0.092959
MAGOHB            12   10746364   10801208    141      15  198982      0.34411      0.36538
STYK1             12   10761538   10861917    324      33  198982      -1.0067      0.84297
YBX3              12   10841676   10911047    219      28  198982      -1.1057      0.86557
TAS2R7            12   10944131   10990226     72      10  198982      -1.1006      0.86447
TAS2R8            12   10948650   10994579     73      11  198982      -1.3529      0.91195
TAS2R9            12   10951693   10997767     76      11  198982      -1.4716      0.92943
TAS2R10           12   10967945   11013868     81      11  198982      -1.4585      0.92765
PRR4              12   10988448   11037075    119      11  198982      -0.8821      0.81114
PRH1              12   11023560   11071874    153       8  198982     -0.90214      0.81651
PRH2              12   11046834   11097444    165      12  198982      -1.5101       0.9345
TAS2R13           12   11050525   11097161    150      11  198982      -1.4219      0.92248
TAS2R14           12   11080853   11126806    247      10  198982      -1.7753      0.96207
TAS2R50           12   11128512   11174511    233       9  198982      -1.2395      0.89243
TAS2R20           12   11138561   11185474    256      10  198982      -1.3148      0.90571
TAS2R19           12   11164271   11210170    175      15  198982      -1.5395      0.93816
TAS2R31           12   11172986   11219006    158      14  198982      -1.5863      0.94367
TAS2R46           12   11203964   11249893     68      11  198982      -1.6075      0.94603
TAS2R43           12   11233886   11279912    163       7  198982         -1.3       0.9032
TAS2R30           12   11275884   11321843    225      10  198982      -1.1158      0.86776
SMIM10L1          12   11288780   11338619    253      12  198982     -0.79612      0.78702
TAS2R42           12   11328599   11374543    178      23  198982     -0.13821      0.55496
PRB3              12   11408847   11457656    121      10  198982       1.5126     0.065189
PRB4              12   11450015   11498369    149      27  198982      0.96438      0.16743
PRB1              12   11494757   11543524     87      12  198982    -0.055972      0.52232
PRB2              12   11534474   11583498    117      14  198982       1.3974     0.081143
ETV6              12   11767788   12058336    808      99  198982        1.908     0.028198
BCL2L14           12   12188873   12262629    372      48  198982      -2.2642      0.98822
LOC100506248      12   12228949   12275090    193      32  198982      -1.3346        0.909
LRP6              12   12258959   12454811    477      31  198982      0.04606      0.48163
MANSC1            12   12472195   12538475    241      31  198982      -1.4347      0.92431
LOH12CR1          12   12474967   12647587    548      38  198982      -1.6343       0.9489
DUSP16            12   12616216   12750773    376      46  198982      -1.8603      0.96858
CREBL2            12   12729831   12808041    177      25  198982      0.17892        0.429
GPR19             12   12803995   12884121    176      27  198982       1.6739     0.047077
CDKN1B            12   12835302   12885305     97      16  198982       1.6006     0.054737
APOLD1            12   12843851   12954400    311      54  198982      0.53307      0.29699
DDX47             12   12931280   12992915    200      25  198982       1.0763       0.1409
GPRC5A            12   13008956   13076600    214      41  198982       1.9407      0.02615
GPRC5D            12   13083407   13141828    173      29  198982     -0.79048      0.78538
HEBP1             12   13117798   13188243    216      22  198982      0.40115      0.34415
KIAA1467          12   13162300   13246383    221      24  198982      0.78651      0.21578
GSG1              12   13226471   13291659    101      18  198982      0.16404      0.43485
EMP1              12   13314602   13379708    172      31  198982     -0.30327      0.61916
GRIN2B            12   13703684   14168022   1465      97  198982      0.51864      0.30201
ATF7IP            12   14483566   14665864    462      26  198982      0.71674      0.23677
PLBD1             12   14646597   14755791    203      28  198982      0.42763      0.33446
GUCY2C            12   14755566   14884519    222      22  198982     -0.57697      0.71802
H2AFJ             12   14892270   14940936    157      17  198982     -0.23018      0.59103
HIST4H4           12   14910933   14959093    133      17  198982     -0.37403      0.64581
C12orf60          12   14920997   14986792    158      21  198982     -0.51368      0.69626
WBP11             12   14927513   14991420    150      22  198982     -0.55877      0.71184
SMCO3             12   14947584   15002116    133      17  198982     -0.87442      0.80905
ART4              12   14972245   15031413    158       7  198982      -1.1163      0.86784
MGP               12   15024115   15073853    136      10  198982      -1.1143      0.86742
ERP27             12   15056961   15126463    255      19  198982       -1.256      0.89545
ARHGDIB           12   15084949   15149562    244      28  198982     -0.46899      0.68046
PDE6H             12   15090956   15144799    201      25  198982     -0.49711      0.69045
RERG              12   15250716   15409411    376      30  198982     -0.42438      0.66436
PTPRO             12   15440191   15761265    722      60  198982       1.1695       0.1211
EPS8              12   15763075   15977510    208      33  198982     0.024909      0.49006
STRAP             12   16000288   16066412     52      12  198982      0.59041      0.27746
DERA              12   16029186   16200315    249      39  198982      0.10145       0.4596
SLC15A5           12   16331419   16465619    504      22  198982     -0.56758      0.71484
MGST1             12   16465076   16540123    203      28  198982     -0.58722      0.72147
LMO3              12   16691306   16796148    129      34  198982     -0.30241      0.61883
RERGL             12   18223803   18278139    167      18  198982       1.7387     0.041042
PIK3C2G           12   18360912   18811352   1403      61  198982      0.71008      0.23883
PLCZ1             12   18826110   18926020    320      27  198982     -0.10015      0.53989
CAPZA3            12   18856045   18902122    145      20  198982      0.05035      0.47992
PLEKHA5           12   19247626   19539334    733      37  198982      0.44533      0.32804
AEBP2             12   19557608   19685173    551      21  198982     -0.53445      0.70349
PDE3A             12   20487179   20850575   1194      91  198982      0.97498      0.16478
SLCO1C1           12   20813289   20916320    414      33  198982      0.19796      0.42154
SLCO1B3           12   20928638   21080019    827      25  198982      -1.0904      0.86222
SLCO1B7           12   21133630   21253040    554      20  198982    -0.011749      0.50469
SLCO1B1           12   21249128   21402730    627      29  198982     -0.90545      0.81739
SLCO1A2           12   21407534   21583371    666      38  198982      0.10791      0.45704
IAPP              12   21490802   21542914    207      26  198982       -1.371      0.91481
PYROXD1           12   21555538   21634184    371      20  198982       -1.759      0.96071
RECQL             12   21611844   21689603    323      26  198982      -1.2911      0.90167
GOLT1B            12   21619699   21681337    245      31  198982     -0.93049      0.82394
SPX               12   21644256   21694210    206      30  198982      -1.0154      0.84504
GYS2              12   21674461   21818722    443      30  198982      -0.4032       0.6566
LDHB              12   21778275   21845789    133       6  198982      0.62168      0.26708
KCNJ8             12   21907889   21963436     37      11  198982      0.24308      0.40397
ABCC9             12   21940323   22129797    379      39  198982      0.87216      0.19156
CMAS              12   22164108   22228608    151      20  198982    -0.049307      0.51966
ST8SIA1           12   22336325   22522648    506      29  198982      -1.7179       0.9571
C2CD5             12   22591511   22732452    222       9  198982      0.42793      0.33435
ETNK1             12   22743076   22853608    199      18  198982      -0.2898      0.61401
SOX5              12   23672438   24750383   3209     228  198982     -0.55766      0.71146
BCAT1             12   24952958   25137393    760      59  198982      0.78728      0.21556
LOC645177         12   25122276   25194039    316      44  198982     0.028776      0.48852
C12orf77          12   25136358   25185373    219      39  198982      0.24546      0.40305
LRMP              12   25170181   25271269    395      50  198982      0.51595      0.30295
CASC1             12   25251223   25383096    421      22  198982       0.3028      0.38102
LYRM5             12   25313150   25367949    151      16  198982      0.23737      0.40618
KRAS              12   25348180   25438870    291      35  198982     -0.27197      0.60718
LMNTD1            12   25619016   25836496    753      45  198982       1.1521      0.12464
RASSF8            12   26076964   26242825    671      39  198982     -0.69871      0.75763
BHLHE41           12   26262959   26313003    134      18  198982     -0.34923      0.63654
SSPN              12   26313032   26397710    264      28  198982     0.030483      0.48784
ITPR2             12   26478285   27021131   1768      99  198982       0.6047      0.27269
ASUN              12   27048112   27126254    193      35  198982      0.11257      0.45519
FGFR1OP2          12   27056305   27129581    173      34  198982     -0.02972      0.51185
TM7SF3            12   27114503   27202360    252      29  198982      0.25759      0.39836
MED21             12   27140455   27193606    172      27  198982      0.45311      0.32524
C12orf71          12   27223990   27270455    173      20  198982      0.67542      0.24971
STK38L            12   27362078   27488892    359      33  198982       1.3589     0.087087
ARNTL2            12   27450787   27588746    415      41  198982       1.0834      0.13932
SMCO2             12   27584743   27665118    351      24  198982      0.85765      0.19554
PPFIBP1           12   27642045   27858497    712      54  198982      0.59597       0.2756
REP15             12   27814428   27860566     83      16  198982     -0.13273       0.5528
MRPS35            12   27828706   27919237    193      19  198982     -0.12027      0.54786
KLHL42            12   27898187   27965973    216      19  198982     -0.64509      0.74056
MANSC4            12   27905599   27959209    151      14  198982     -0.64457       0.7404
PTHLH             12   28101017   28160664    188      24  198982      -1.4473      0.92609
CCDC91            12   28308360   28713099   1048      18  198982       1.2297       0.1094
FAR2              12   29266936   29498549    875      35  198982     -0.56533      0.71407
ERGIC2            12   29483579   29569143    287      21  198982      0.99039      0.16099
OVCH1             12   29570489   29685619    368      45  198982      0.69355      0.24398
TMTC1             12   29643746   29972692   1268      89  198982     -0.70348      0.75912
IPO8              12   30771915   30883929    334      17  198982     -0.76985      0.77931
CAPRIN2           12   30852486   30942448    252      21  198982       -1.209      0.88666
TSPAN11           12   31044536   31159537    439      67  198982       1.2577      0.10425
DDX11             12   31191779   31267733    293      12  198982     0.026911      0.48927
OVOS2             12   31254586   31394088    504      27  198982     -0.79131      0.78562
FAM60A            12   31423356   31514159    117      24  198982   -0.0062749       0.5025
DENND5B           12   31525157   31778952    893      29  198982      0.70412      0.24068
METTL20           12   31765094   31832016    272      26  198982     -0.17757      0.57047
AMN1              12   31814071   31917108    265      26  198982      0.21289      0.41571
H3F3C             12   31934119   31980175    236      22  198982     -0.26301      0.60373
KIAA1551          12   32077353   32156041    357      46  198982         -1.1      0.86433
BICD1             12   32224713   32546567   1357      60  198982        1.879     0.030121
FGD4              12   32517518   32808984   1135      52  198982       2.6054    0.0045879
DNM1L             12   32797134   32908584    417      10  198982        1.043      0.14849
YARS2             12   32868195   32943895    241      23  198982      0.84543      0.19894
PKP2              12   32933680   33084780    532      41  198982       2.3448    0.0095192
SYT10             12   33518348   33627754    308      19  198982       1.2749      0.10118
ALG10             12   34140216   34191237    124      14  198982      0.82402      0.20496
ALG10B            12   38675557   38733528    197      17  198982      0.81475      0.20761
CPNE8             12   39036002   39335395    817      28  198982      0.94936      0.17122
KIF21A            12   39677030   39872192    320      18  198982     -0.25666      0.60128
ABCD2             12   39935022   40048843    237      32  198982     -0.51809       0.6978
C12orf40          12   39984972   40125716    309      23  198982      -1.0583      0.85503
SLC2A13           12   40138823   40534847   1020      56  198982     -0.27678      0.60903
LRRK2             12   40583813   40773087    653      36  198982      0.56628       0.2856
MUC19             12   40756677   40974632   1082      32  198982      0.38766      0.34913
CNTN1             12   41051244   41476214   1349      54  198982       1.0427      0.14853
PDZRN4            12   41547250   41978392   1494      44  198982       2.3592     0.009157
GXYLT1            12   42465647   42573673    238      24  198982      0.59897       0.2746
YAF2              12   42540906   42667154    231      20  198982       0.7019      0.24137
PPHLN1            12   42684947   42852422    453      16  198982       1.3906      0.08218
ZCRB1             12   42695888   42754932    187      11  198982       1.3732     0.084843
PRICKLE1          12   42842140   43018572    587      48  198982      0.85283      0.19688
ADAMTS20          12   43738012   43980724    802      32  198982      -1.1655       0.8781
PUS7L             12   44111828   44187620    203      15  198982      0.59594      0.27561
IRAK4             12   44117747   44193346    193      16  198982       0.5094      0.30524
TWF1              12   44177526   44235178    134      23  198982     -0.52893      0.70157
TMEM117           12   44194853   44793543   1521      39  198982     -0.43124      0.66685
NELL2             12   44892058   45342711   1112      55  198982       2.6627    0.0038756
DBX2              12   45398539   45479882    195      17  198982      0.60292      0.27328
ANO6              12   45574770   45844187    483      20  198982     -0.21454      0.58494
ARID2             12   46088494   46311820    274      20  198982        1.038      0.14964
SCAF11            12   46302914   46420898    158      20  198982      0.98524      0.16225
SLC38A1           12   46566838   46698208    265      38  198982     -0.24784      0.59787
SLC38A2           12   46741971   46801645    119      14  198982      0.17198      0.43172
SLC38A4           12   47148544   47261205    340      34  198982     -0.90291      0.81671
PCED1B            12   47438386   47640446    629      57  198982      0.50272      0.30758
AMIGO2            12   47459490   47508734    118      25  198982      0.11691      0.45347
RPAP3             12   48045715   48134844    217      24  198982      0.99469      0.15994
ENDOU             12   48093517   48154355    193      24  198982      0.98762      0.16167
SLC48A1           12   48117426   48186536    259      26  198982      0.93389      0.17518
RAPGEF3           12   48118453   48199846    290      32  198982      0.91408      0.18034
HDAC7             12   48166505   48248763    257      38  198982      0.56779      0.28509
VDR               12   48225320   48333814    312      40  198982      0.64665      0.25893
TMEM106C          12   48322330   48372661    144      21  198982     -0.32888      0.62888
COL2A1            12   48356748   48433285    286      24  198982     0.029721      0.48814
SENP1             12   48426681   48535091    304      19  198982      0.59817      0.27486
PFKM              12   48464656   48550187    252      18  198982      0.62356      0.26646
ASB8              12   48531572   48586377    146      18  198982       1.9251     0.027108
CCDC184           12   48542366   48589709    142      17  198982       2.0204     0.021669
OR10AD1           12   48585620   48634103    254      13  198982       1.0451      0.14799
H1FNT             12   48687763   48734062    162      15  198982      0.86019      0.19484
ZNF641            12   48719065   48780029    168      19  198982      0.85212      0.19707
ANP32D            12   48831448   48876843    184      16  198982      0.30453      0.38036
C12orf54          12   48841283   48900297    267      16  198982      0.40583      0.34244
OR8S1             12   48884415   48931886    225      20  198982      0.20278      0.41965
LALBA             12   48951467   48998829    115      23  198982      -1.0894      0.86201
KANSL2            12   49036994   49111035    171      14  198982      0.82896      0.20356
CCNT1             12   49072241   49145781    171      17  198982      0.69077      0.24486
ADCY6             12   49149975   49217820    121      18  198982     -0.19029      0.57546
CACNB3            12   49173215   49232726    110      20  198982     -0.26831      0.60577
DDX23             12   49213539   49280957    148      24  198982     -0.16925       0.5672
RND1              12   49240916   49294653    127      18  198982      0.61719      0.26855
CCDC65            12   49262893   49335696    205      15  198982        1.793     0.036483
FKBP11            12   49305742   49354330    160      11  198982       1.9361     0.026429
ARF3              12   49319987   49386309    157      13  198982       1.7983     0.036064
WNT1              12   49337236   49386396    109      11  198982       1.7499     0.040068
WNT10B            12   49349123   49400641     81      14  198982       1.5057     0.066075
DDN               12   49378933   49428088     47       9  198982     0.065797      0.47377
PRKAG1            12   49386055   49448012     52       8  198982     0.095227      0.46207
KMT2D             12   49402758   49488935     82      12  198982      0.41896      0.33762
RHEBL1            12   49448467   49498808     59      12  198982      0.85985      0.19494
DHH               12   49473204   49523602     70       9  198982        1.294     0.097841
LMBR1L            12   49480334   49539683     76       6  198982       1.2615      0.10356
TUBA1B            12   49511565   49560304     65       4  198982       1.1124      0.13297
TUBA1A            12   49568578   49618107     81      13  198982       1.2745      0.10123
TUBA1C            12   49586715   49677117    188      31  198982       1.3974     0.081147
PRPH              12   49653796   49702481    159      17  198982    -0.080925      0.53225
TROAP             12   49681971   49735514    158      14  198982     -0.31573      0.62389
DNAJC22           12   49705721   49757467    126      14  198982     -0.24476      0.59668
C1QL4             12   49716200   49765971    103      14  198982      0.14204      0.44353
SPATS2            12   49725688   49931208    426      22  198982      0.69236      0.24436
KCNH3             12   49897834   49962091    109      17  198982      0.19331      0.42336
MCRS1             12   49942077   49996928     91       9  198982      -1.1833      0.88166
FAM186B           12   49966658   50034433     87      12  198982      -1.3868      0.91725
PRPF40B           12   49982197   50048452     78      13  198982       -1.291      0.90165
FMNL3             12   50021724   50136197    208      15  198982      -1.3994      0.91915
TMBIM6            12   50100293   50168717    192      13  198982      -1.3217      0.90686
NCKAP5L           12   50174929   50257208    244      23  198982      0.61312       0.2699
BCDIN3D           12   50219826   50271912    158      17  198982     -0.18254      0.57242
FAIM2             12   50250679   50332760    271      39  198982      0.29907      0.38244
AQP2              12   50309524   50362664    141      35  198982     -0.49642       0.6902
AQP5              12   50320279   50369465    112      31  198982      -1.0556      0.85443
AQP6              12   50325874   50380922    124      31  198982      -1.7563      0.96049
RACGAP1           12   50372945   50460586    155      13  198982      -1.7905      0.96331
ASIC1             12   50416420   50487405    122      18  198982      -2.4203      0.99225
SMARCD1           12   50443760   50504494     90      12  198982      -1.9069      0.97173
GPD1              12   50462602   50515103     78      10  198982      -1.1991      0.88475
COX14             12   50468418   50524240     84       9  198982     -0.73797      0.76973
CERS5             12   50513581   50596154    122       9  198982     -0.11815      0.54703
LIMA1             12   50559563   50712353    211      11  198982      0.87917      0.18966
FAM186A           12   50711095   50825405    198      17  198982      0.03589      0.48569
LARP4             12   50759592   50883788    223      17  198982      -1.6191      0.94728
DIP2B             12   50863768   51152450    501      22  198982    -0.062428      0.52489
ATF1              12   51122789   51224943    186      18  198982       0.6746      0.24996
TMPRSS12          12   51201701   51291667    207      15  198982      0.17752      0.42955
METTL7A           12   51282780   51336300    139      18  198982      -0.1165      0.54637
HIGD1C            12   51311200   51374668    233      19  198982      0.27221      0.39273
SLC11A2           12   51363566   51457118    257      15  198982      0.88653      0.18767
LETMD1            12   51407082   51464207    160      18  198982      0.55525      0.28936
CSRNP2            12   51444988   51512454    180      18  198982      -1.2603      0.89621
TFCP2             12   51477539   51601926    325      23  198982      -1.7113      0.95649
POU6F1            12   51570719   51646477    173      26  198982     -0.38102      0.64841
DAZAP2            12   51597508   51650501    115      15  198982     0.060717      0.47579
