GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
LOC100506422       9   26031673   26128406    305      32  340764      0.97156      0.16564
CAAP1              9   26830683   26927826    285      21  368189       1.5415     0.061597
PLAA               9   26893368   26982468    318      19  366294       1.6784     0.046636
IFT74              9   26912037   27072931    441      26  360564       1.4875     0.068445
LRRC19             9   26983134   27040691    131      21  356060       1.7034     0.044246
TEK                9   27074147   27240172    881      72  358139       1.4098       0.0793
EQTN               9   27274652   27332137    186      26  356531      0.24266      0.40414
MOB3B              9   27315207   27565223    927      84  325343      -1.8982      0.97117
IFNK               9   27489312   27536496    225      19  344321      -0.3759      0.64651
C9orf72            9   27536543   27608864    277      29  345389      -0.9462      0.82798
LINGO2             9   27938084   29247998   5045     172  354263      -0.4611      0.67764
ACO1               9   32349601   32460834    307      31  355962      -0.4109      0.65943
DDX58              9   32445300   32561322    266      22  352532      0.22767      0.40995
TOPORS             9   32530542   32587626    114      18  313047    -0.027287      0.51088
NDUFB6             9   32543524   32608182    124      24  313380     -0.42385      0.66416
TAF1L              9   32619452   32670667     63       8  318011    -0.027564        0.511
TMEM215            9   32748497   32799199    145      16  357775      0.69043      0.24496
APTX               9   32962604   33036639    330      10  358468     0.046501      0.48146
DNAJA1             9   32990209   33049905    289      12  355474     -0.01127       0.5045
SMU1               9   33031850   33111714    280      20  350058     -0.87291      0.80865
B4GALT1            9   33100636   33202356    344      29  330955     -0.37307      0.64545
SPINK4             9   33205196   33258565    177      16  341801        1.154      0.12425
CHMP5              9   33229877   33292067    111       8  334937       1.6879     0.045711
BAG1               9   33242469   33299759     72       7  335258       1.5601     0.059367
NFX1               9   33255418   33381155    160      19  323208        1.284     0.099575
AQP7               9   33374948   33437643    266      34  320058     -0.92023      0.82127
AQP3               9   33431152   33482631    159      27  347583     -0.60609      0.72777
NOL6               9   33451351   33508941    161      19  347487     -0.83695      0.79869
ANKRD18B           9   33489347   33612658    487      56  258226      -1.7767      0.96219
PRSS3              9   33715464   33809229    296      24  344694      0.48963       0.3122
UBE2R2             9   33782162   33930401    451      26  318740       1.1171      0.13197
UBAP2              9   33911691   34083947    552      23  339775       0.9933      0.16028
DCAF12             9   34076381   34161771    273      19  335298       1.5053     0.066118
UBAP1              9   34144003   34262521    267      16  344672       1.4064     0.079806
KIF24              9   34242378   34364198    247      20  367742      0.92373      0.17781
NUDT2              9   34294504   34353711    128      13  366563      0.77707      0.21856
KIAA1161           9   34358907   34411894    115      18  369582       1.1361      0.12796
C9orf24            9   34369017   34432898    163      21  360716       1.2827     0.099793
FAM219A            9   34388182   34493568    225      25  363680      0.57725      0.28189
DNAI1              9   34423750   34530987    199      22  361885      -0.5995      0.72558
ENHO               9   34511040   34558037    106      21  342867     -0.64176      0.73949
CNTFR              9   34541425   34625713    210      28  352600      0.11692      0.45346
RPP25L             9   34600482   34647110     92      16  352313      0.47427      0.31765
DCTN3              9   34603542   34655520     96      16  351798      0.32321      0.37327
ARID3C             9   34611455   34663011     94      16  352441       0.2179      0.41375
GALT               9   34611586   34660595     91      15  351858      0.23449       0.4073
IL11RA             9   34617182   34671899    110      17  357359    0.0085038      0.49661
SIGMAR1            9   34624719   34672805    101      16  357478    -0.046577      0.51857
CCL27              9   34651893   34697689    108      12  358229      0.43121      0.33316
CCL19              9   34679567   34726274    125      22  331423      0.57348      0.28316
CCL21              9   34699002   34745164    138      17  330037      0.43571      0.33152
FAM205A            9   34713050   34764535    147      15  313408      0.49429      0.31055
KIAA1045           9   34922484   34992541    161      26  323895     -0.49112      0.68833
DNAJB5             9   34954638   35008430     88      19  321940     -0.87382      0.80889
C9orf131           9   35006102   35055988     92      13  358658     -0.99062      0.83906
VCP                9   35046065   35107739    115      15  360265     -0.91962      0.82111
FANCG              9   35063833   35115043     92      16  348338       -1.158      0.87656
PIGO               9   35077028   35131598    117      21  324649      -1.8652      0.96892
STOML2             9   35089888   35138184    116      18  311305      -2.4549      0.99295
FAM214B            9   35094118   35151338    158      18  313079      -2.5344      0.99437
UNC13B             9   35126976   35415334    492      30  343726     -0.64947      0.74198
RUSC2              9   35455007   35571895    188      29  345212    -0.022837      0.50911
FAM166B            9   35551827   35598896     87      13  359975      0.42989      0.33364
TESK1              9   35570281   35620038    102      15  354942      0.15036      0.44024
CD72               9   35599976   35653862    154      27  347886      0.88308       0.1886
CCDC107            9   35623279   35671500    168      25  354530       1.0987      0.13595
CA9                9   35638915   35691156    175      25  352438      0.73295      0.23179
SIT1               9   35639295   35685947    154      21  352803      0.87965      0.18952
ARHGEF39           9   35648872   35710863    170      23  349714      0.17311      0.43128
TPM2               9   35671990   35725583     98      17  350283      -1.4113      0.92092
TLN1               9   35687334   35767392    106      20  349785      -1.2407      0.89265
CREB3              9   35697317   35747005     54      13  356245      -1.3827      0.91662
RGP1               9   35714277   35763264     51      14  368208     -0.95654       0.8306
GBA2               9   35726863   35784925     80      18  353135      0.11085      0.45587
MSMP               9   35742987   35789274     77      16  353648      0.25936      0.39768
NPR2               9   35754962   35819728    115      17  352853      0.60251      0.27342
TMEM8B             9   35794222   35864844    118      15  363108      0.92105      0.17851
SPAG8              9   35797782   35847269     87      11  365148       0.7603      0.22354
HINT2              9   35802957   35850481     80      13  359835      0.78669      0.21573
FAM221B            9   35807014   35868372    106      15  364943      0.99637      0.15953
OR13J1             9   35859460   35905398    125      19  361251     -0.45426      0.67518
HRCT1              9   35871189   35917138    136      24  356072      -1.1684      0.87867
OR2S2              9   35947105   35993151    209      24  339773      0.15309      0.43916
RECK               9   36001910   36134452    381      31  357187     -0.24802      0.59794
GLIPR2             9   36101730   36173910    229      33  358689      0.20184      0.42002
CCIN               9   36130990   36181331    187      28  357830     -0.54714      0.70786
CLTA               9   36155853   36222059    186      23  369819     -0.23156      0.59156
GNE                9   36204438   36312053    303      21  361493     -0.21707      0.58592
RNF38              9   36326395   36522568    306      29  341921     -0.67711      0.75083
MELK               9   36537859   36687680    263      10  322543     -0.10132      0.54035
PAX5               9   36823272   37069476    864      70  348170      0.16872      0.43301
ZCCHC7             9   37085161   37368146    392      20  349242      0.54907      0.29148
GRHPR              9   37387693   37446990    228      29  342413      0.35507      0.36127
ZBTB5              9   37428099   37500407    219      20  361467       1.0211      0.15359
POLR1E             9   37450945   37513694    216      15  369330       0.7088      0.23922
FBXO10             9   37500889   37611250    311      25  367028       1.9957     0.022985
TOMM5              9   37578410   37627636    114      12  365521       1.1245      0.13039
FRMPD1             9   37616052   37756901    482      51  354533     -0.72118       0.7646
TRMT10B            9   37718797   37788969    174      20  354893      0.26389      0.39593
DCAF10             9   37765551   37877666    298      11  360277      0.95503      0.16978
EXOSC3             9   37769711   37820089    133      10  366928      0.79859      0.21226
SLC25A51           9   37867572   37939350    138      24  318068       1.0358      0.15014
SHB                9   37905895   38104210    493      28  346239    -0.065426      0.52608
ALDH1B1            9   38357661   38408662    265      50  342773     -0.71614      0.76305
IGFBPL1            9   38396525   38459444    294      29  359527    -0.055963      0.52231
ANKRD18A           9   38533190   38655626    468      75  190934      0.34808      0.36389
CNTNAP3            9   39060196   39323300    351      19  138061      0.82977      0.20333
SPATA31A1          9   39320699   39371956      2       1   74004       1.0852      0.13892
ZNF658             9   40761188   40827112      9       3   22251     -0.34508      0.63498
ANKRD20A2          9   42333303   42421410      4       2   74004       0.2935      0.38457
CNTNAP3B           9   43649885   43932476      1       1   36659      -1.5398       0.9382
LOC101060026       9   44009715   44109691     22       2   18125        -1.36      0.91308
LOC100132874       9   45083954   45133080     10       4   74004     -0.82094      0.79416
LOC100132004       9   66703852   66755974     34      12   74004      0.46057      0.32255
LOC100996643       9   67253174   67332779     10       5   74004      0.39289       0.3472
ANKRD20A1          9   67891761   67979840      3       2  136862       -1.413      0.92117
LOC644249          9   67935501   67997991      2       1  168292     -0.98553      0.83782
CBWD6              9   69194538   69297593      1       1   74004      -1.4788       0.9304
ANKRD20A4          9   69346981   69435109      4       2   74004       0.9369      0.17441
LOC101929583       9   69615064   69723193      1       1   74004     0.014038       0.4944
LOC100132154       9   69884011   69936469     38       8   74004       1.2735      0.10142
FOXD4L5            9   70165707   70213815      1       1   63926      -1.0412       0.8511
CBWD3              9   70821839   70924932     22       8   73002       1.6686     0.047602
FOXD4L3            9   70882783   70930000     13       5   77941       2.6481    0.0040475
PGM5               9   70936815   71155977    549      37  274581       1.1874      0.11754
TMEM252            9   71141496   71190783    122      25  326349     0.013577      0.49458
PIP5K1B            9   71285188   71634092   1042      53  347980      0.30126      0.38161
FAM122A            9   71359964   71408609    135      22  329822     -0.73202      0.76792
FXN                9   71615479   71725094    424      33  352570      0.55314      0.29008
PRKACG             9   71617426   71670600    151      28  341017      0.19705       0.4219
TJP2               9   71679875   71880124    820      46  351560     -0.53334       0.7031
FAM189A2           9   71904287   72017372    402      37  364382     -0.73445      0.76866
APBA1              9   72032448   72322275    744      42  347343      0.28928      0.38618
PTAR1              9   72314438   72409916    184      20  332626      0.80652      0.20997
C9orf135           9   72400731   72531148    355      32  361348     -0.15898      0.56316
MAMDC2             9   72623435   72851899    684      21  368135     -0.49833      0.69088
SMC5               9   72838878   72979789    404      16  369776     -0.30264      0.61892
KLF9               9   72989513   73064573    164      18  348693     -0.82095      0.79416
TRPM3              9   73133979   74096782   3020     120  354798      0.13114      0.44783
TMEM2              9   74288282   74419373    455      26  350706        0.719      0.23607
ABHD17B            9   74467368   74561148     78      12  290316     -0.55752      0.71142
C9orf85            9   74491190   74598373    106      17  280317      -0.7447      0.77177
C9orf57            9   74656275   74722728    184      23  354524      -1.4452       0.9258
GDA                9   74694511   74877140    516      29  360105     -0.22756      0.59001
ZFAND5             9   74956341   75015163    139      14  351048      -1.8299      0.96637
TMC1               9   75101717   75461267   1059      29  363699      -1.5515      0.93961
ALDH1A1            9   75505578   75688633    340      28  345344     -0.38994      0.65171
ANXA1              9   75731721   75795309    195      26  352896      0.65673      0.25568
RORB               9   77077252   77313534    507      45  336748      0.44136      0.32947
TRPM6              9   77327411   77538010    428      45  340795      0.96297      0.16778
C9orf40            9   77551499   77602802    106      15  368995      0.44827      0.32698
C9orf41            9   77585936   77678326    261      24  363390       0.4304      0.33345
NMRK1              9   77666116   77738133    297      32  360521     -0.39292      0.65281
OSTF1              9   77668398   77772114    424      39  362039     -0.24044        0.595
PCSK5              9   78470560   78987255   1967     202  345077      0.82571      0.20449
RFK                9   78990433   79044444    202      19  374141      -1.0823      0.86043
GCNT1              9   78999752   79132332    505      29  367123     -0.71288      0.76204
PRUNE2             9   79216292   79556136   1091      87  332563      0.06496       0.4741
FOXB2              9   79599571   79645869    241      26  355567      -1.4659      0.92867
VPS13A             9   79757269   80042399    898      27  351366     -0.57027      0.71575
GNA14              9   80027995   80298232    826      98  325684      -1.1836      0.88171
GNAQ               9   80325189   80681219    632      27  337289       0.9733       0.1652
CEP78              9   80815978   80896799    203      27  355776     -0.11032      0.54392
PSAT1              9   80876991   80955009    266      28  354610      0.52612       0.2994
TLE4               9   82151878   82351658    430      39  334085       2.4097    0.0079828
TLE1               9   84188598   84338596    499      87  328426    -0.026183      0.51044
SPATA31D4          9   84508343   84559913     55      12  274985     -0.77804      0.78173
SPATA31D3          9   84523415   84575009     44      12  267899     -0.54677      0.70773
SPATA31D1          9   84568687   84620171     75      16  306615      -1.7596      0.96077
RASEF              9   85584500   85713043    234      20  298781     -0.19204      0.57614
FRMD3              9   85847905   86188348   1332      91  355720      0.21384      0.41533
IDNK               9   86202964   86269045    189      28  336300     -0.50401      0.69287
UBQLN1             9   86264878   86358168    288      20  321575      -1.5065      0.93402
GKAP1              9   86344336   86479431    345      17  303388     -0.27463       0.6082
KIF27              9   86441613   86571428    323      19  283697     0.057855      0.47693
C9orf64            9   86543226   86606665    141      18  286031      -0.7845      0.78363
RMI1               9   86560321   86628989    142      17  288924      -1.2983       0.9029
HNRNPK             9   86572998   86630692    112      15  294862      -1.8416      0.96723
SLC28A3            9   86880765   87018413    559      43  353281      0.90417      0.18295
NTRK2              9   87248417   87651985   1138      68  356987     -0.54553      0.70731
AGTPBP1            9   88151454   88391944    717      22  337720      0.93453      0.17502
NAA35              9   88521009   88648350    194      29  290068       1.7166     0.043028
GOLM1              9   88619018   88750116    378      28  307064     -0.26985      0.60636
C9orf153           9   88825180   88909572    174      21  322404       0.2138      0.41535
ISCA1              9   88869461   88932676    125      10  323423      0.63559      0.26252
ZCCHC6             9   88892648   89004402    264      14  335379      0.23632      0.40659
GAS1               9   89549277   89597104    169      14  380996       0.2359      0.40675
C9orf170           9   89728559   89784641    162      14  352991      -0.1001      0.53987
DAPK1              9   90077601   90333566    959      84  345848     -0.37396      0.64578
CTSL               9   90305974   90356384    168      21  330064     -0.45406      0.67511
SPATA31E1          9   90462772   90513814    256      25  338193     -0.14909      0.55926
SPATA31C1          9   90497877   90548572    144      21  285415     -0.29446       0.6158
CDK20              9   90571356   90624695    129      14  344347     -0.38544      0.65005
SPATA31C2          9   90734220   90784900    156      17  319051     -0.89162       0.8137
SPIN1              9   90967584   91103623    255       6  303140      -1.1373      0.87229
NXNL2              9   91114203   91200704    184      17  292896      0.85682      0.19577
LOC286238          9   91233250   91302075    303      21  352023       1.2441      0.10673
C9orf47            9   91570778   91621057    167      18  360556       2.3388     0.009674
S1PR3              9   91571324   91630070    192      23  361699       2.4399    0.0073459
SHC3               9   91610686   91828682    627      41  352494       2.3994      0.00821
CKS2               9   91891113   91941618    121      23  346760      0.69767      0.24269
SECISBP2           9   91898394   91984561    206      28  333311        0.555      0.28945
SEMA4D             9   91965706   92147906    621      45  349581       2.6097    0.0045315
GADD45G            9   92184913   92231470    195      17  321496       1.4596     0.072204
DIRAS2             9   93362114   93440108    305      29  352125      0.70966      0.23896
SYK                9   93529012   93670842    626      62  356639       1.1741      0.12018
AUH                9   93966097   94159215    518      23  305419     -0.51751       0.6976
NFIL3              9   94161327   94221908    232      35  330086      -1.1676      0.87851
ROR2               9   94474878   94747444   1117      59  346704    -0.044933      0.51792
SPTLC1             9   94783416   94912756    496      33  325533      0.77296      0.21977
IARS               9   94962489   95091038    324      16  345550      0.44265      0.32901
NOL8               9   95049640   95122876    172      16  357559      0.67066      0.25122
CENPP              9   95052741   95387446    835      22  352240       1.4117     0.079012
OGN                9   95136249   95201976    169      16  358092      0.82044      0.20598
OMD                9   95166527   95221836    171      17  352195       1.1574      0.12355
ASPN               9   95208487   95279844    154      14  362510       1.7395      0.04097
ECM2               9   95245829   95333374    230      19  352786       2.0082     0.022314
IPPK               9   95365466   95467547    289      17  354001      0.71591      0.23702
BICD2              9   95463645   95562083    248      19  346755       1.1873      0.11755
LOC101929748       9   95557667   95605649    176      27  338914       2.6812    0.0036677
ZNF484             9   95597313   95675320    255      21  300180       2.1936     0.014133
FGD3               9   95674601   95808518    452      30  348107       2.8325    0.0023092
SUSD3              9   95785989   95857420    245      34  323275       3.4869   0.00024429
C9orf89            9   95823450   95885565    221      30  328455       3.2086   0.00066685
NINJ1              9   95873771   95931570    221      37  331533     -0.27124       0.6069
WNK2               9   95911437   96092854    558      35  342770     -0.66757       0.7478
C9orf129           9   96070481   96143696    319      25  344668      -1.7307      0.95825
FAM120A            9   96179173   96338397    473      26  331350      0.31517      0.37632
FAM120AOS          9   96198776   96250874    173      22  323077     0.067649      0.47303
PHF2               9   96303909   96451869    563      26  337362      -1.0889       0.8619
LOC101929519       9   96423303   96470032    193      20  349494       -2.334       0.9902
BARX1              9   96703909   96752608    131      14  351465      -1.8035      0.96435
PTPDC1             9   96758076   96882138    243      23  334540      -1.0542      0.85409
ZNF169             9   96986578   97075291    324      27  334172     -0.15162      0.56026
NUTM2F             9   97070478   97125926    154      20  264084      0.36061      0.35919
LOC728026          9   97099492   97144845    124      16  265865      0.47317      0.31805
HIATL1             9   97101833   97233202    416      19  314715      0.54102      0.29425
FBP2               9   97311002   97391075    372      21  356773      0.69087      0.24482
FBP1               9   97355415   97437531    300      24  342034      0.30549         0.38
C9orf3             9   97453886   97859500   1145      27  293781     -0.51106      0.69535
FANCC              9   97851336   98114991    317      24  338585     -0.50763      0.69414
PTCH1              9   98195264   98314247    290      19  323081     -0.39712      0.65436
ERCC6L2            9   98602900   98741122    350      20  364592    0.0065278       0.4974
LOC158434          9   98858943   98913693    158      29  343042     -0.46094      0.67758
HSD17B3            9   98987588   99099662    411      39  347682     0.045758      0.48175
SLC35D2            9   99065719   99180992    404      22  354492       0.3484      0.36377
ZNF367             9   99138223   99215669    175      11  349262      0.78539      0.21611
HABP4              9   99177414   99263618    165      11  343875      0.28264      0.38873
CDC14B             9   99242807   99417112    177      24  313190      0.34025      0.36683
AAED1              9   99393109   99452603     54      18  275350      -1.3399      0.90986
ZNF510             9   99508147   99575401    131       6  197718     -0.72355      0.76533
ZNF782             9   99568754   99731169    271      17  185955     -0.86803      0.80731
NUTM2G             9   99656286   99714572     91      10  147356     -0.31704      0.62439
CTSV               9   99781959   99836925     96       9  319260     -0.75823      0.77584
CCDC180            9  100034910  100149577    308      12  359862       1.3981     0.081039
TDRD7              9  100139302  100268407    296      23  341808       0.8919      0.18622
TMOD1              9  100228462  100377177    337      46  334205      0.92785      0.17674
TSTD2              9  100352362  100430962     83      17  338959      0.70609      0.24007
NCBP1              9  100360705  100446030     80      17  337111      0.54645      0.29238
XPA                9  100427191  100494691    142      12  363501      0.89692      0.18488
FOXE1              9  100580537  100628997    165      11  376027     -0.97001      0.83398
C9orf156           9  100652380  100719852    158      13  359732     -0.35389      0.63829
HEMGN              9  100679073  100742197    114      11  335123      0.38028      0.35187
ANP32B             9  100710479  100790860    139      21  308041    -0.034928      0.51393
NANS               9  100783959  100855365    155      18  322077      0.30531      0.38007
TRIM14             9  100788071  100916695    301      33  306711      0.66576      0.25278
CORO2A             9  100873257  100989956    460      53  326960      0.92847      0.17658
TBC1D2             9  100951280  101053003    507      28  347356       1.9326     0.026645
GABBR2             9  101040364  101506479   1786     135  347000      0.99349      0.16024
ANKS6              9  101484291  101593794    211      19  322424     -0.56103      0.71261
GALNT12            9  101534981  101622363    209      33  337902      0.46521      0.32089
COL15A1            9  101670995  101843074    456      46  336933      0.69792      0.24261
TGFBR1             9  101832412  101926474    170      20  311669       1.4263     0.076885
SEC61B             9  101949570  102002901    111       8  320823       1.2441      0.10674
ALG2               9  101968707  102019246    126       7  322111       1.2568      0.10441
NR4A3              9  102549137  102639173    107      15  332407      -1.0017      0.84177
STX17              9  102633915  102746818    210      23  363026    -0.066511      0.52651
ERP44              9  102731461  102896330    292      15  367219       1.4928     0.067746
INVS               9  102826467  103073908    531      15  366548        1.727     0.042086
TEX10              9  103054357  103150856    229      20  357883       1.5552     0.059949
MSANTD3            9  103154495  103224016    195      16  360578      0.48206      0.31488
MSANTD3-TMEFF1     9  103169188  103349918    459      21  367741     -0.21325      0.58444
TMEFF1             9  103200520  103349918    369      20  367314     -0.12272      0.54884
MURC               9  103305361  103360671    143      18  382134     -0.62888      0.73529
LPPR1              9  103756031  104097417   1174      64  341958     0.083843      0.46659
BAAT               9  104112699  104182287    245      20  349445     -0.39657      0.65416
ZNF189             9  104126136  104182942    162      21  343964     -0.79349      0.78625
MRPL50             9  104141096  104195919    167      19  344504      -1.1968       0.8843
ALDOB              9  104172842  104233062    214      30  339147      -1.1799      0.88097
TMEM246            9  104225442  104284475    206      31  355024      0.44878      0.32679
RNF20              9  104261131  104335626    212      27  364143        1.217       0.1118
GRIN3A             9  104321634  104535862    792      27  364455      0.49703      0.30958
PPP3R2             9  104343897  104392283    186      22  362162      0.35234      0.36229
CYLC2              9  105722593  105790770    276      23  339713     -0.54392      0.70675
SMC2               9  106821213  106913700    252      15  352310       2.0368     0.020833
OR13F1             9  107231544  107277503    153      14  347259    -0.099422       0.5396
OR13C4             9  107278534  107324490    134      22  360627      0.45249      0.32546
OR13C3             9  107288051  107334094    115      20  350334      0.63287      0.26341
OR13C8             9  107296449  107342411    113      18  349155      0.26035       0.3973
OR13C5             9  107350738  107396694    262       8  359409     -0.03948      0.51575
OR13C2             9  107356952  107402908    264       9  354744    -0.084454      0.53365
OR13C9             9  107369529  107415485    201      12  358971    -0.073809      0.52942
OR13D1             9  107421703  107467743    195      11  364502     -0.32612      0.62783
NIPSNAP3A          9  107474969  107532403    164      21  357804      0.23374      0.40759
NIPSNAP3B          9  107491022  107550045    167      23  354509      0.33699      0.36806
ABCA1              9  107533283  107725527    827      91  347720       2.1367     0.016311
SLC44A1            9  107971906  108210785    646      31  329603     -0.55127      0.70927
FSD1L              9  108175077  108324714    325      31  309466       2.0447     0.020445
FKTN               9  108285411  108413399    262      23  311910       2.2674     0.011684
TAL2               9  108383562  108435393    135      29  311085        1.261      0.10366
TMEM38B            9  108421806  108548892    426      19  325260       1.2345      0.10852
ZNF462             9  109587469  109785525    344      43  332903      -1.6642      0.95196
RAD23B             9  110010517  110104475    291      20  344229     -0.94417      0.82746
KLF4               9  110237133  110287047    163      22  325003      -0.3529      0.63792
ACTL7A             9  111589603  111636035    230      29  369259      0.60751      0.27176
ACTL7B             9  111606868  111653275    232      28  372424      0.51137      0.30455
IKBKAP             9  111619800  111731608    442      32  373911     -0.22495      0.58899
FAM206A            9  111661673  111713238    179      21  372482     -0.31523      0.62371
CTNNAL1            9  111694849  111810829    358      25  371707     -0.21062      0.58341
TMEM245            9  111767415  111917225    560      28  370142      0.77142      0.22023
FRRS1L             9  111889581  111964571    276      26  366584      0.28183      0.38904
EPB41L4B           9  111924254  112118021    546      65  337000       -1.188      0.88258
PTPN3              9  112127974  112295593    465      38  363716      0.46863      0.31967
PALM2              9  112368068  112723756   1367      86  357379      0.29322      0.38468
PALM2-AKAP2        9  112507577  112944792   1535     128  341118      0.83124      0.20292
AKAP2              9  112775878  112944792    521      51  326832      0.73345      0.23164
C9orf152           9  112951841  113005413    254      23  356124       1.0915      0.13754
TXN                9  112996092  113053920    205      38  323687      0.86384      0.19384
TXNDC8             9  113055762  113135163    351      41  355499       1.1838      0.11824
SVEP1              9  113117528  113377160   1112      69  360845      0.93317      0.17537
MUSK               9  113395935  113576386    549      42  367462     -0.43859      0.66952
LPAR1              9  113625542  113836523    660      53  354719     -0.21773      0.58618
OR2K2              9  114079763  114126952     97      15  338866     -0.32005      0.62554
KIAA0368           9  114112973  114282025    409      26  357229     -0.98669       0.8381
ZNF483             9  114252439  114350124    296      29  357851      -1.4918      0.93212
PTGR1              9  114302002  114397135    352      41  357597     -0.79808      0.78759
DNAJC25            9  114358632  114426631    267      30  356493     -0.81777      0.79325
DNAJC25-GNG10      9  114358632  114442526    330      32  356716     -0.98881      0.83862
GNG10              9  114388851  114442526    209      24  354792      -1.3153       0.9058
C9orf84            9  114438901  114592556    548      22  336531     -0.30513      0.61987
UGCG               9  114624206  114707649    439      34  353720      -0.3372      0.63202
SUSD1              9  114793061  114972577    529      44  326776       1.6619     0.048264
PTBP3              9  114969995  115130944    469      16  336424       1.5501     0.060555
HSDL2              9  115107189  115244685    445      21  350478    -0.084616      0.53372
KIAA1958           9  115214248  115437587    547      32  334400     -0.87626      0.80956
INIP               9  115438786  115515387    172      22  335253     -0.46769         0.68
SNX30              9  115476911  115647267    462      19  352984      -1.1818      0.88136
SLC46A2            9  115631200  115688193    215      28  348431      -1.4754      0.92995
ZNF883             9  115749400  115809472    220      33  331412      0.55081      0.29088
ZFP37              9  115794144  115854043     95      24  311162     -0.99951      0.84123
SLC31A2            9  115878238  115936422    224      40  362993     -0.44688      0.67252
FKBP15             9  115917800  116018641    372      28  362633     -0.84525      0.80101
SLC31A1            9  115948808  116036772    321      27  356688     -0.43067      0.66665
PRPF4              9  116002914  116066079    197      23  351389     0.078274      0.46881
CDC26              9  116019288  116072869    160      21  357184     0.090448      0.46397
RNF183             9  116049373  116100554    125      18  363657     -0.95948      0.83134
WDR31              9  116065502  116137620    297      21  350401      -1.5913      0.94423
BSPRY              9  116076812  116143513    330      31  336936      -1.6633      0.95188
HDHD3              9  116125698  116174289    208      49  293208      -1.3893      0.91764
C9orf43            9  116137924  116201964    215      36  301263     -0.60234      0.72652
ALAD               9  116138592  116198618    201      34  299239     -0.63033      0.73576
POLE3              9  116159515  116208029    115      14  329637     -0.08374      0.53337
RGS3               9  116172009  116370023    539      17  350585       1.1281      0.12964
ZNF618             9  116603562  116828875    616      51  338934     -0.31295      0.62284
AMBP               9  116812407  116875752    235      32  343641      0.80636      0.21002
KIF12              9  116843903  116896600    206      40  352441      0.28754      0.38685
COL27A1            9  116883231  117082975    724     104  348531      -1.0907      0.86229
ORM1               9  117050303  117098759    163      35  300784      0.85568      0.19609
ORM2               9  117057069  117105536    138      29  302373       1.1384      0.12747
AKNA               9  117086429  117195783    259      22  349413      0.77337      0.21965
DFNB31             9  117154360  117302789    452      34  355693      0.88171      0.18897
ATP6V1G1           9  117314994  117371152    207      27  362141       1.5185     0.064442
C9orf91            9  117338706  117418703    338      23  371593      0.74897      0.22694
LOC100505478       9  117418714  117479369    242      26  364589      0.92681      0.17701
TNFSF15            9  117536915  117603408    128      21  343941       1.3085     0.095344
TNFSF8             9  117645623  117727875    215      22  341273     0.094846      0.46222
TNC                9  117771854  117915536    462      39  368339      0.60638      0.27213
DEC1               9  117869097  118174923   1059      56  367545      0.77476      0.21924
PAPPA              9  118881071  119174600    504      73  311731       -1.165        0.878
ASTN2              9  119177504  120212317   3175     146  358993       0.4126      0.33995
TRIM32             9  119325147  119473579    469      20  371926      0.68986      0.24514
TLR4               9  120431453  120489769    148      21  365962     -0.63394      0.73694
BRINP1             9  121918907  122166739    568      47  343666     -0.80451      0.78945
CDK5RAP2           9  123141147  123377448    332      27  353661      0.56121      0.28733
MEGF9              9  123353196  123511765    215      13  356479      0.37679      0.35316
FBXW2              9  123509254  123590740    118      14  322629      0.18221      0.42771
PSMD5              9  123568331  123640299    111      12  350751    -0.062253      0.52482
PHF19              9  123607929  123692168    215      17  350761     -0.77926      0.78209
TRAF1              9  123654671  123726451    213      15  361049     -0.49249      0.68882
C5                 9  123704613  123847554    327      20  364875       1.1365      0.12788
CNTRL              9  123802170  123949888    353      20  340049      0.29297      0.38477
RAB14              9  123930415  123999365    144      22  337049     -0.65783      0.74468
GSN                9  123995380  124105122    290      19  319267      0.91688       0.1796
STOM               9  124091266  124167582    185      27  332774      0.95966      0.16861
DAB2IP             9  124294162  124557809    634      79  334702      -0.3272      0.62824
TTLL11             9  124567953  124890885   1086      63  347766      0.87583      0.19056
NDUFA8             9  124884745  124957098    251      31  353961       1.0354      0.15025
MORN5              9  124887190  124972368    276      30  346986      0.80102      0.21156
LHX6               9  124954856  125026166    163      31  318629     -0.42614        0.665
RBM18              9  124991834  125062143    121      20  301396      0.10204      0.45936
MRRF               9  124991882  125095743    142      25  293917     0.092892      0.46299
PTGS1              9  125097809  125167982    211      32  304533      0.53427      0.29658
OR1J2              9  125196369  125286376    279      36  335196     -0.36228      0.64143
OR1J1              9  125229237  125275205    154      30  338356     -0.47819      0.68374
OR1J4              9  125246420  125292361    134      27  371272      0.04142      0.48348
OR1N1              9  125278637  125324572    268      18  365690     -0.10319      0.54109
OR1N2              9  125280449  125326441    280      18  366658     -0.18755      0.57439
OR1L8              9  125319827  125365756    331      19  351422      -1.0743      0.85865
OR1Q1              9  125342017  125387961    273      15  345580    -0.071882      0.52865
OR1B1              9  125380858  125426814    135      23  334131      0.60151      0.27375
OR1L1              9  125388995  125434927    116      25  326918   -0.0015544      0.50062
OR1L3              9  125402409  125448383     93      17  325739      -0.4171       0.6617
OR1L4              9  125451269  125497204    188       7  357512       0.2581      0.39817
OR1L6              9  125477127  125523062    104       7  335314   -0.0069797      0.50278
OR5C1              9  125516212  125562174    121       8  232084     -0.86799       0.8073
OR1K1              9  125527402  125573352    130      13  248861      -1.5055      0.93391
PDCL               9  125570376  125625935    102      22  279224       -1.307       0.9044
