GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
DNAJC24           11   31356377   31464382    153      14  337828       2.1622     0.015302
IMMP1L            11   31443948   31566169    138      11  337828      0.80176      0.21134
ELP4              11   31496297   31816073    422      15  337828       1.0058      0.15726
PAX6              11   31796340   31874509    106      16  337828       1.3395     0.090196
RCN1              11   32077477   32137272    166      20  337828      -1.5242      0.93627
WT1               11   32398789   32492104    356      21  337828     -0.02391      0.50954
EIF3M             11   32570313   32634037    199      27  337828      0.91102      0.18114
CCDC73            11   32613626   32851204    718      26  337828      0.96402      0.16752
PRRG4             11   32816309   32889669    230      23  337828        1.312     0.094768
QSER1             11   32879792   33011816    351      21  337828       2.1247     0.016804
DEPDC7            11   33002410   33065128    215      18  337828      0.45727      0.32374
TCP11L1           11   33025963   33105109    373      13  337828    -0.043515      0.51735
CSTF3             11   33096130   33218037    319      17  337828     -0.22685      0.58973
HIPK3             11   33239406   33388569    290      21  337828      -0.9126      0.81927
KIAA1549L         11   33528877   33705648    407      32  337828       1.1818      0.11864
C11orf91          11   33709654   33757286    130      22  337828       1.3484     0.088773
CD59              11   33714556   33793025    221      25  337828       1.9155     0.027716
FBXO3             11   33752490   33831071    253      19  337828       2.3671    0.0089651
LMO2              11   33870122   33948836    199      42  337828       1.1766      0.11968
CAPRIN1           11   34038230   34134157    271      13  337828       1.7359     0.041287
NAT10             11   34092111   34182581    192       7  337828       1.8733     0.030517
ABTB2             11   34162534   34414555    787     103  337828      0.79714      0.21269
CAT               11   34425472   34503607    378      20  337828     0.095577      0.46193
ELF5              11   34490342   34570347    249      33  337828      -1.1998      0.88488
EHF               11   34607588   34694835    228      43  337828      -1.4597      0.92781
APIP              11   34893842   34972939    460      14  337828      -1.0418      0.85125
PDHX              11   34902677   35027675    599      15  337828     -0.76256      0.77714
CD44              11   35125417   35263949    480      63  337828      0.29799      0.38286
SLC1A2            11   35262752   35476610    649      44  337828      0.26587      0.39517
PAMR1             11   35443374   35586848    541      55  337828      -0.6204       0.7325
FJX1              11   35604735   35652421    106      16  337828     -0.54908      0.70852
TRIM44            11   35649353   35840930    209      29  337828     -0.72561      0.76596
LDLRAD3           11   35930537   36263688   1132     109  337828     -0.05545      0.52211
PRR5L             11   36282725   36496754    784      71  337828       0.2502      0.40122
COMMD9            11   36283842   36345999    219      29  337828      -1.9731      0.97576
TRAF6             11   36495317   36566863    135      19  337828       1.5529      0.06022
RAG1              11   36497053   36611312    194      24  337828       1.0743      0.14135
C11orf74          11   36581043   36690841    336      11  337828      -1.1141      0.86737
RAG2              11   36603493   36654829    166       7  337828      -1.1029      0.86497
LRRC4C            11   40125524   41516186   3742     178  337828       2.6852    0.0036239
API5              11   43298505   43376080    159      25  337828     -0.87398      0.80894
TTC17             11   43345435   43526483    367      30  337828     -0.40997      0.65909
HSD17B12          11   43667108   43888169    533      26  337828      -1.4537      0.92699
ALKBH3            11   43867357   43951825    303      27  337828     -0.53973      0.70531
C11orf96          11   43929106   43975433    168      35  337828     -0.81929      0.79369
ACCSL             11   44034531   44091527    233      28  337828     -0.99291      0.83962
ACCS              11   44052729   44115791    208      34  337828     -0.58799      0.72173
EXT2              11   44082099   44276980    404      29  337828     -0.12955      0.55154
ALX4              11   44272278   44366735    314      46  337828     -0.18298      0.57259
CD82              11   44552141   44651339    377      48  337828      0.71899      0.23607
TSPAN18           11   44713731   44963978    825      77  337828       1.5381     0.062014
TP53I11           11   44897454   45007919    335      49  337828       1.6025     0.054519
PRDM11            11   45080564   45266675    404      38  337828      0.96189      0.16805
LOC101060179      11   45199027   45246295    114      17  337828        1.251      0.10547
SYT13             11   45251853   45342884    250      24  337828      0.85258      0.19695
CHST1             11   45659239   45722206    194      23  337828       1.3655     0.086041
SLC35C1           11   45790623   45844568    182      26  337828      0.66049      0.25447
CRY2              11   45833669   45914799    187      22  337828      0.52297       0.3005
MAPK8IP1          11   45872047   45938016    121      25  337828      0.49024      0.31198
GYLTL1B           11   45908172   45960647     99      21  337828       1.4793     0.069532
C11orf94          11   45918085   45963833     74      15  337828       1.7304     0.041776
PEX16             11   45921220   45974674     85      16  337828       1.8442     0.032576
PHF21A            11   45940870   46177985    420      25  337828       2.3891    0.0084449
CREB3L1           11   46264189   46352972    149      26  337828       2.4526    0.0070911
DGKZ              11   46319455   46412104    140      24  337828        2.063     0.019557
MDK               11   46367334   46415387     61      13  337828       1.8723     0.030584
CHRM4             11   46395335   46448122     49      14  337828       1.8676     0.030905
AMBRA1            11   46407962   46650619    216      22  337828       1.9938     0.023085
ATG13             11   46603826   46707569     96      12  337828       1.9474     0.025741
HARBI1            11   46614856   46673933     49       8  337828       1.9409     0.026138
ZNF408            11   46687317   46737466     68      11  337828       1.7631     0.038943
ARHGAP1           11   46688625   46757215    105      14  337828       1.6516     0.049309
F2                11   46705743   46771056    106      14  337828       1.4553     0.072797
CKAP5             11   46755084   46902859    205      19  337828       1.2823      0.09987
LRP4              11   46868268   46975173    134      14  337828       1.1068      0.13418
C11orf49          11   46923240   47195932    343      20  337828       1.1118      0.13311
ARFGAP2           11   47175849   47234054    104      15  337828        1.286     0.099224
PACSIN3           11   47189073   47243010     84      12  337828       1.0091      0.15645
DDB2              11   47201493   47270769    146      17  337828      0.53315      0.29696
NR1H3             11   47234851   47300584    152      14  337828       0.4737      0.31786
ACP2              11   47250853   47305457    136      14  337828      0.52376      0.30022
MADD              11   47255927   47361582    235      19  337828      0.53641      0.29584
MYBPC3            11   47342957   47409253    161      21  337828      0.91319      0.18057
SPI1              11   47366409   47435127    176      16  337828      0.94834      0.17148
SLC39A13          11   47393683   47448051    130      13  337828      0.80359      0.21082
PSMC3             11   47430320   47483024    125      11  337828      0.11341      0.45485
RAPSN             11   47449308   47505730    100      11  337828     -0.52451      0.70004
CELF1             11   47477489   47609792    153      24  337828      -1.1595      0.87687
PTPMT1            11   47551888   47605013     74      17  337828      -1.1818      0.88135
NDUFS3            11   47565562   47616115     68      16  337828      -1.6245      0.94787
FAM180B           11   47573230   47620746     59      17  337828      -1.2778      0.89934
KBTBD4            11   47583749   47635567     67      16  337828      -1.2892      0.90133
C1QTNF4           11   47601216   47650961     64      18  337828     -0.75736      0.77558
MTCH2             11   47628858   47699206     91      15  337828     0.024174      0.49036
AGBL2             11   47671143   47771928    169      18  337828     -0.19869      0.57875
FNBP4             11   47728055   47824012    170      17  337828     -0.12518      0.54981
NUP160            11   47789670   47905057    202      16  337828    -0.050435      0.52011
PTPRJ             11   47967101   48202394    442      32  337828     -0.37284      0.64537
OR4B1             11   48203362   48249291    185      18  337828     -0.89178      0.81374
OR4X2             11   48231656   48277567    175      14  337828     -0.60384      0.72703
OR4X1             11   48250413   48296330    187      13  337828     -0.57546      0.71751
OR4S1             11   48292775   48338704    188      12  337828      -0.5503      0.70894
OR4C3             11   48311493   48357482    168      12  337828     -0.68778       0.7542
OR4A47            11   48475345   48521274    153      16  337828      -1.9478      0.97428
TRIM49B           11   49018152   49069529    184      12  337828     -0.73349      0.76837
TRIM64C           11   49065266   49115664    200      16  337828      -1.0699      0.85766
FOLH1             11   49158187   49265222    385      18  337828      -0.4614      0.67774
LOC101060256      11   49846567   49906588    345      16  337828      -1.7648       0.9612
OR4C13            11   49938943   49984971    185      16  337828      -1.5393      0.93813
OR4C12            11   49993009   50039071    157      15  337828      -1.8762      0.96969
OR4A5             11   51401378   51447448    292      17  337828      -1.2775      0.89929
OR4C46            11   51480282   51526211    256      17  337828      -1.0632      0.85615
TRIM48            11   54994658   55048595    294      16  337828      -1.7751      0.96206
OR4A16            11   55075677   55121663    170      19  337828      -1.5422      0.93849
OR4A15            11   55100360   55146394    193      18  337828      -1.7087      0.95625
OR4C15            11   55286783   55332895    358      14  337828       -1.346      0.91085
OR4C16            11   55304604   55350536    319      13  337828       -1.334      0.90889
OR4C11            11   55360830   55406874     26       4  337828      -1.2946      0.90227
OR4C6             11   55397643   55443572      4       2  337828     -0.46735      0.67988
OR5D13            11   55505914   55551858    406       8  337828      0.32358      0.37313
OR5D14            11   55528032   55573976    207      14  337828      0.27266      0.39256
OR5L1             11   55543943   55589878    146      17  337828        0.164      0.43487
OR5D18            11   55552106   55598047    151      16  337828      0.32266      0.37348
OR5L2             11   55559695   55605630    155      16  337828      0.43562      0.33156
OR5D16            11   55571228   55617214    152      18  337828      0.57461      0.28278
TRIM51            11   55615773   55669286    221      16  337828       1.2152      0.11214
OR5W2             11   55671126   55717058    340       7  337828        1.249      0.10583
OR5I1             11   55692932   55738876    340       6  337828       1.2554      0.10467
OR10AG1           11   55725034   55770939    367       7  337828       1.2615      0.10357
OR5F1             11   55751157   55797101    341       8  337828       1.2849     0.099411
OR5AS1            11   55762895   55808869    355       8  337828       1.3282     0.092059
OR8I2             11   55825784   55871716    308       6  337828       1.3368     0.090646
OR8H2             11   55837519   55883457    332       6  337828       1.3242     0.092723
OR8H3             11   55854849   55900787    338       7  337828       1.2997      0.09685
OR8J3             11   55894247   55940194    147      12  337828       1.1652      0.12197
OR5J2             11   55909094   55955032    130      13  337828       1.1309      0.12904
OR8K5             11   55916870   55962793    127      14  337828       1.0704      0.14223
OR5T3             11   55984676   56030698    157      13  337828       1.2022      0.11465
OR5T2             11   55989582   56035661    145      12  337828       1.1948      0.11608
OR5T1             11   56008115   56054095    137      12  337828       1.1747      0.12006
OR8H1             11   56047603   56093538    174      17  337828      0.98191      0.16307
OR8K3             11   56050783   56096721    174      16  337828       1.0343      0.15049
OR8K1             11   56078515   56124474    162      15  337828      0.95283      0.17034
OR8J1             11   56092691   56138764    176      15  337828      0.98428      0.16249
OR8U1             11   56108100   56154029    166      16  337828      0.74905      0.22691
OR5R1             11   56174734   56220708    195      16  337828      0.50307      0.30746
OR5M9             11   56219945   56265877    159      16  337828      0.26863      0.39411
OR5M3             11   56226964   56273014    177      16  337828      0.13864      0.44487
OR5M8             11   56247911   56293846    166      17  337828     0.020216      0.49194
OR5M11            11   56299816   56345733    209      17  337828      0.46319      0.32161
OR5M10            11   56334250   56380197    157      16  337828      0.53203      0.29735
OR5M1             11   56370031   56415978    132      17  337828      0.32625      0.37212
OR5AR1            11   56396162   56442094    136      18  337828      0.20062       0.4205
OR5AP2            11   56398965   56444915    134      18  337828       0.2242       0.4113
OR9G1             11   56432864   56478781    118      16  337828      0.95614       0.1695
OR9G4             11   56500304   56546287    170      24  337828       1.5043     0.066254
OR5AK2            11   56721389   56767318    152      16  337828      0.79524      0.21324
LRRC55            11   56914221   56969188    133      17  337828       1.2587      0.10407
APLNR             11   56991051   57039927    149      17  337828          1.4     0.080764
TNKS1BP1          11   57057103   57127485    179      19  337828       1.6004     0.054752
P2RX3             11   57070841   57147549    195      24  337828       1.2084      0.11344
SSRP1             11   57083459   57138351    140      18  337828      0.97911      0.16376
PRG3              11   57134242   57183623     95      15  337828    -0.068102      0.52715
PRG2              11   57144834   57206420    107      18  337828     0.066139      0.47363
SLC43A3           11   57164427   57230053    102      18  337828    0.0081497      0.49675
RTN4RL2           11   57192926   57254384     89      15  337828      0.35048      0.36299
SLC43A1           11   57242004   57318192    123      17  337828      0.48137      0.31513
SMTNL1            11   57270044   57327747    128      16  337828       0.8173      0.20688
TIMM10            11   57285936   57333232    108      13  337828      0.90649      0.18234
UBE2L6            11   57309128   57370803    156      17  337828      0.48486      0.31389
SERPING1          11   57330027   57392326    131      17  337828     -0.32948       0.6291
CLP1              11   57390216   57439337     70       9  337828     0.017608      0.49298
ZDHHC5            11   57400223   57478659    108      13  337828      0.76743      0.22141
YPEL4             11   57402560   57452417     69       9  337828       0.6459      0.25917
TMX2              11   57444995   57518445     97      10  337828       1.1351      0.12816
MED19             11   57461182   57514804     69       8  337828       1.1316       0.1289
C11orf31          11   57473722   57520883     54       6  337828       1.1406      0.12701
CTNND1            11   57485756   57596652    120      12  337828       1.2723      0.10163
BTBD18            11   57500986   57554253     56       8  337828       1.3654     0.086063
OR9Q1             11   57756353   57959059    707      26  337828     -0.54016      0.70546
OR6Q1             11   57763425   57809378    209      18  337828     -0.24625      0.59725
OR9I1             11   57875972   57921916    150      15  337828    -0.070379      0.52805
OR9Q2             11   57922906   57968990    108      12  337828      -0.5436      0.70664
OR1S1             11   57947217   57993194    153      13  337828     -0.17068      0.56776
OR1S2             11   57960676   58006653    172      16  337828      0.62052      0.26746
OR10Q1            11   57985354   58031390    198      13  337828       1.6222     0.052379
OR10W1            11   58024264   58070732    175      13  337828       1.3784     0.084046
OR5B17            11   58115598   58161542    131       9  337828       1.8152     0.034744
OR5B3             11   58159938   58205882    207       8  337828       2.1399     0.016181
OR5B2             11   58179738   58225786    172       9  337828       1.9348     0.026507
OR5B12            11   58196593   58242646    145      13  337828       1.6312      0.05142
OR5B21            11   58264649   58310578     70      11  337828       1.1658      0.12185
LPXN              11   58284344   58380688    167      19  337828       1.3197      0.09347
ZFP91             11   58311587   58399023    145      17  337828       1.2774      0.10074
CNTF              11   58355146   58403206     87      12  337828       1.1171      0.13199
GLYAT             11   58466230   58534447    270      12  337828      0.74716      0.22748
GLYATL2           11   58591538   58646997    285       9  337828     -0.73786       0.7697
GLYATL1           11   58660102   58734543    222      19  337828      0.48279      0.31462
FAM111B           11   58839658   58904888    112      14  337828      0.49535      0.31018
FAM111A           11   58875219   58932512    119       7  337828      0.61059      0.27074
DTX4              11   58904812   58986060    196      16  337828    -0.060736      0.52422
MPEG1             11   58965983   59015494    105      11  337828      -1.6231      0.94771
OR5AN1            11   59096932   59142867    125       8  337828       1.2507      0.10552
OR5A1             11   59175642   59221589    135      10  337828       1.1209      0.13117
OR5A2             11   59179452   59225426    139      10  337828        1.169       0.1212
OR4D6             11   59189434   59235378    172      12  337828       1.3996      0.08081
OR4D10            11   59209903   59255838    156      15  337828       1.3389     0.090305
OR4D11            11   59236049   59281984    112      16  337828     -0.96057      0.83162
OR4D9             11   59247386   59293330     97      11  337828      -2.0176      0.97818
OSBP              11   59331871   59418617    124      10  337828     -0.10166      0.54048
PATL1             11   59394189   59471513    111      10  337828     0.054706      0.47819
OR10V1            11   59470389   59516318     98       6  337828     -0.31424      0.62333
STX3              11   59487479   59583355    228       8  337828    -0.077776        0.531
MRPL16            11   59563608   59613345     73      10  337828     0.040017      0.48404
GIF               11   59586746   59647974     67      17  337828     -0.29195      0.61484
TCN1              11   59610281   59669041     57      19  337828     -0.81632      0.79284
OOSP2             11   59772748   59825517    138      19  337828     -0.51121       0.6954
MS4A3             11   59789101   59848588    167      23  337828      0.17155       0.4319
MS4A2             11   59820734   59875940    177      18  337828       1.0682      0.14272
MS4A6A            11   59929080   59987139    153      15  337828        2.771     0.002794
MS4A4E            11   59958726   60045575    260      14  337828       2.4542    0.0070593
MS4A4A            11   60013014   60086445    194      22  337828       1.4735     0.070313
MS4A6E            11   60067355   60118441    233      11  337828      0.88461      0.18818
MS4A7             11   60110949   60173427    153      13  337828       1.7248     0.042282
MS4A14            11   60128487   60195229    189      15  337828       1.5286     0.063187
MS4A5             11   60162062   60225265    211      22  337828       1.9104     0.028038
MS4A1             11   60188251   60248225    180      23  337828       1.9076     0.028224
MS4A12            11   60225251   60284903    235      15  337828       1.0635      0.14377
MS4A13            11   60247886   60320194    285      15  337828       1.0188      0.15416
MS4A8             11   60432046   60493284     77      11  337828     -0.59072      0.72265
MS4A18            11   60466077   60516416     77       9  337828       0.7924      0.21406
MS4A15            11   60489340   60554204    148      38  337828       1.2822     0.099889
MS4A10            11   60517821   60578778    167      39  337828      0.50478      0.30686
CCDC86            11   60574429   60628561    212      28  337828       1.2609      0.10368
ZP1               11   60600015   60653164    168      26  337828       1.3008     0.096672
PTGDR2            11   60608398   60658444    150      24  337828       1.0189      0.15413
TMEM109           11   60646351   60700915    106      11  337828       1.7129     0.043364
PRPF19            11   60648019   60709061    132      11  337828       1.7184     0.042864
TMEM132A          11   60656913   60714631    133      12  337828        1.837     0.033106
SLC15A3           11   60694555   60754257    188      30  337828       1.9843     0.023612
CD6               11   60704113   60797849    313      44  337828       1.2372      0.10801
CD5               11   60834930   60905324    143      21  337828      0.32983      0.37076
VPS37C            11   60887728   60963916    195      12  337828       1.0351      0.15032
PGA3              11   60935984   60990350     68      11  337828      0.27823      0.39042
PGA4              11   60954821   61009179     32       8  337828      -0.1387      0.55516
PGA5              11   60973644   61028929     25      10  337828     -0.80782       0.7904
VWCE              11   61015758   61097788     74      19  337828     -0.78438      0.78359
DDB1              11   61056919   61135691     51      14  337828      -1.0828      0.86055
TKFC              11   61065654   61130898     40      12  337828      -1.2333      0.89127
TMEM138           11   61094473   61146977     36       9  337828      -1.5326      0.93732
CYB561A3          11   61106220   61164755     41       9  337828      -1.4101      0.92074
TMEM216           11   61124832   61176335     37       8  337828      -1.5963      0.94479
CPSF7             11   61160120   61232464     89       9  337828     -0.66344      0.74648
SDHAF2            11   61162514   61224239     77       8  337828     -0.76366      0.77746
PPP1R32           11   61213585   61268400    102      13  337828     -0.91891      0.82093
LRRC10B           11   61241272   61288490    117      14  337828     -0.94857      0.82858
SYT7              11   61271188   61383523    172      25  337828     -0.26605       0.6049
DAGLA             11   61412905   61524474    205      24  337828       -1.858      0.96842
MYRF              11   61485121   61565990    145      22  337828     -0.47958      0.68424
FEN1              11   61525109   61574716     74      13  337828      0.10305      0.45896
TMEM258           11   61546602   61595085     60       7  337828      -1.8421      0.96727
FADS2             11   61548675   61644826    212      22  337828      -1.6419      0.94969
FADS1             11   61557097   61619529    113      12  337828      -1.4665      0.92874
FADS3             11   61630998   61694006    147      26  337828       -1.343      0.91036
RAB3IL1           11   61654706   61748747    241      43  337828      -3.0472      0.99884
BEST1             11   61682356   61741935    162      28  337828      -2.9085      0.99818
FTH1              11   61721757   61770132    153      20  337828      -3.3976      0.99966
INCENP            11   61856445   61930635    281      16  337828     -0.25214      0.59953
SCGB1D1           11   61922710   61971009    184      15  337828      -1.7523      0.96014
SCGB2A1           11   61941140   61991411    168      15  337828      -1.1382      0.87248
SCGB1D2           11   61974102   62022280    102      16  337828    0.0082743       0.4967
SCGB2A2           11   62002630   62050628    122      16  337828      0.33395      0.36921
SCGB1D4           11   62053754   62101536    204      14  337828      0.38528      0.35002
ASRGL1            11   62069774   62170887    301      15  337828    -0.052446      0.52091
SCGB1A1           11   62151507   62200678    181      23  337828      0.24488      0.40328
AHNAK             11   62191014   62349332    351      53  337828       1.1685       0.1213
EEF1G             11   62317073   62376460     66       7  337828       1.1704      0.12093
TUT1              11   62331431   62394109     65       7  337828      0.95415         0.17
ROM1              11   62345213   62392592     51       6  337828       0.9291      0.17642
MTA2              11   62350675   62404312     61       7  337828      0.76241      0.22291
EML3              11   62359690   62415492     65       8  337828      0.82113      0.20579
B3GAT3            11   62372768   62424647     57       9  337828      0.69491      0.24356
GANAB             11   62382298   62449198     76       9  337828       0.4145      0.33925
METTL12           11   62397725   62444923     58       8  337828      0.43973      0.33007
UQCC3             11   62404126   62451162     58       7  337828      0.44179      0.32932
INTS5             11   62404320   62455774     64       8  337828      0.37481       0.3539
LBHD1             11   62420289   62474241     87      11  337828     -0.17305      0.56869
UBXN1             11   62433972   62481554     72       9  337828     -0.47217       0.6816
GNG3              11   62440066   62486678     64       8  337828     -0.26218      0.60341
LRRN4CL           11   62443874   62492371     68       7  337828     -0.28301      0.61141
BSCL2             11   62447734   62512091     94       8  337828     -0.47428      0.68235
TTC9C             11   62460545   62516110     84       8  337828     -0.53529      0.70378
HNRNPUL2          11   62470097   62529857     78       8  337828     -0.64942      0.74197
POLR2G            11   62494011   62544187     68      11  337828     -0.86247      0.80579
TAF6L             11   62503775   62564814     74      14  337828     -0.69391      0.75613
ZBTB3             11   62508435   62556656     62      13  337828     -0.59221      0.72315
TMEM179B          11   62519281   62567872     60      12  337828     -0.37128      0.64479
TMEM223           11   62547787   62594486     60       7  337828       0.3029      0.38098
NXF1              11   62549597   62607964     83       7  337828      0.30561      0.37995
STX5              11   62564332   62634563    124       8  337828     0.005268       0.4979
SLC3A2            11   62588484   62666355    131      12  337828      0.68867      0.24551
WDR74             11   62590380   62643044     99       8  337828     0.090999      0.46375
CHRM1             11   62666151   62724012    115      22  337828       1.8249      0.03401
SLC22A6           11   62734069   62787495     96      21  337828       2.0286      0.02125
SLC22A8           11   62750296   62818317    162      36  337828      0.52501      0.29979
SLC22A24          11   62837412   62946693    468      18  337828      -1.6904      0.95452
SLC22A25          11   62920523   63040415    327      15  337828     -0.34319      0.63427
SLC22A10          11   63022372   63089246    165      16  337828      -1.2794      0.89962
SLC22A9           11   63102142   63187731    285      26  337828      -1.8616      0.96867
HRASLS5           11   63218876   63293680    154      28  337828     -0.35587      0.63903
LGALS12           11   63238524   63294246     91      21  337828      0.46551      0.32078
RARRES3           11   63269273   63323930     87      18  337828      0.36047      0.35925
HRASLS2           11   63310242   63365855     86      18  337828      0.71358      0.23774
PLA2G16           11   63331934   63416941    129      22  337828       1.0075      0.15685
ATL3              11   63381554   63474533    117      11  337828       1.5493     0.060659
RTN3              11   63413922   63537363    138      13  337828       1.6357     0.050951
C11orf95          11   63517364   63571113    105       9  337828        1.534      0.06252
C11orf84          11   63545846   63605190    138      16  337828       1.4474     0.073892
MARK2             11   63571400   63688492    193      21  337828      0.63507      0.26269
RCOR2             11   63668693   63719407     71       9  337828    -0.085711      0.53415
NAA40             11   63671442   63734799     99      10  337828      -0.2457      0.59704
COX8A             11   63707079   63754015     96       8  337828     -0.86716      0.80707
OTUB1             11   63718325   63775892    114       8  337828     -0.44882      0.67322
MACROD1           11   63756006   63968602    477      53  337828      -1.0127      0.84441
FLRT1             11   63768442   63896655    294      45  337828     -0.43201      0.66713
STIP1             11   63917206   63982020    126      16  337828      -1.7983      0.96393
FERMT3            11   63939152   64001363    121      17  337828      -1.6716      0.95269
NUDT22            11   63958730   64007491     92      16  337828      -1.8903      0.97064
DNAJC4            11   63962594   64011753     88      16  337828      -1.7937      0.96357
VEGFB             11   63967056   64016736     94      17  337828      -1.9222      0.97271
FKBP2             11   63973413   64021607     92      17  337828      -2.0385      0.97925
TRPT1             11   63981271   64028726     95      18  337828      -1.9875      0.97657
PLCB3             11   63983995   64046924    118      21  337828      -1.4186      0.92199
PPP1R14B          11   64001951   64049413     87      16  337828       -1.479      0.93043
GPR137            11   64016781   64066972     72      19  337828      -1.1498      0.87488
KCNK4             11   64023774   64077503     72      19  337828     -0.70642      0.76004
BAD               11   64027300   64087176     73      19  337828     -0.54273      0.70634
TEX40             11   64032863   64082239     59      16  337828     -0.75497      0.77487
ESRRA             11   64037990   64094215     71      18  337828      -0.7482      0.77283
PRDX5             11   64050347   64099295     56      15  337828     -0.30223      0.61876
CCDC88B           11   64072690   64135006    108      16  337828     -0.38507      0.64991
TRMT112           11   64074163   64120455     78      15  337828     -0.18716      0.57423
RPS6KA4           11   64091625   64149687    124      13  337828     -0.59205      0.72309
SLC22A11          11   64288098   64349002     97      13  337828      0.73876      0.23003
SLC22A12          11   64323113   64379825     98      13  337828      0.28209      0.38894
NRXN2             11   64363646   64525660    225      19  337828      0.57263      0.28345
RASGRP2           11   64484383   64547928     81       7  337828       1.2598      0.10388
PYGM              11   64503861   64563187     73       7  337828       1.2392      0.10764
SF1               11   64522076   64581515     67      10  337828      0.97372       0.1651
MAP4K2            11   64546609   64605720     97      23  337828     0.015123      0.49397
MEN1              11   64560986   64613766     97      22  337828     -0.51452      0.69656
CDC42BPG          11   64581661   64647041    145      22  337828       -1.427      0.92321
EHD1              11   64610206   64682181    136      15  337828      -1.1144      0.86744
ATG2A             11   64652004   64719722    124      11  337828      0.28126      0.38925
PPP2R5B           11   64657143   64711950    103      10  337828      0.37537      0.35369
GPHA2             11   64691943   64738360    105      10  337828      0.47663      0.31681
C11orf85          11   64695702   64774565    175      16  337828      0.31126       0.3778
BATF2             11   64745417   64800060    124      21  337828     -0.61368      0.73029
ARL2              11   64746585   64799657    114      21  337828     -0.55547      0.71071
SNX15             11   64759880   64818044    140      20  337828     -0.79275      0.78604
SAC3D1            11   64773376   64822300    114      15  337828     -0.76598      0.77816
NAALADL1          11   64802295   64861009    125      18  337828     -0.32843      0.62871
ZFPL1             11   64816694   64865874     97      18  337828   0.00090227      0.49964
CDCA5             11   64823772   64886635    121      19  337828    -0.064767      0.52582
VPS51             11   64828587   64889332    116      19  337828     -0.18054      0.57164
TM7SF2            11   64844326   64893707     77      14  337828     -0.78754      0.78452
TMEM262           11   64845844   64891583     69      13  337828     -0.70986      0.76111
MRPL49            11   64854655   64904841     78      14  337828     -0.79561      0.78687
ZNHIT2            11   64873875   64920170     74      16  337828     -0.83321      0.79764
FAU               11   64878099   64924672     73      16  337828     -0.81245      0.79173
SYVN1             11   64884751   64937285     83      17  337828      -0.9411      0.82667
SPDYC             11   64902707   64950688     80      18  337828     -0.96962      0.83388
CAPN1             11   64913686   64989477    145      21  337828     -0.35462      0.63856
SLC22A20          11   64946311   65020579    154      19  337828       -0.321      0.62589
POLA2             11   64994432   65075088    116      14  337828      -1.0772      0.85932
CDC42EP2          11   65047289   65099900     56      11  337828      -1.2066       0.8862
DPF2              11   65066225   65130451     93      19  337828      -1.4157      0.92156
TIGD3             11   65087282   65135084     84      16  337828     -0.83583      0.79837
FRMD8             11   65119041   65190996     99      22  337828       1.0549      0.14574
SLC25A45          11   65132663   65186172     67      17  337828       1.3881     0.082549
LOC101927789      11   65187309   65244144    106      10  337828     -0.44536      0.67197
SCYL1             11   65257537   65316182     59      15  337828      -1.2664      0.89731
LTBP3             11   65296030   65360858     97      18  337828     -0.19815      0.57854
SSSCA1            11   65301651   65350075     66      12  337828      0.11422      0.45453
FAM89B            11   65304820   65351669     65      12  337828      0.11421      0.45454
EHBP1L1           11   65308509   65370121    107      18  337828     -0.24116      0.59528
PCNXL3            11   65348686   65414910    114      21  337828      -1.5802      0.94297
KCNK7             11   65350326   65398467     80      15  337828      -1.0534      0.85392
MAP3K11           11   65355226   65416720    100      19  337828      -1.4771      0.93017
SIPA1             11   65370578   65428391     76      15  337828      -1.5249      0.93636
RELA              11   65411067   65465443    110      11  337828     -0.93781      0.82583
KAT5              11   65444473   65497077    150      15  337828     -0.74316      0.77131
RNASEH2C          11   65475144   65523409    110      13  337828    -0.040287      0.51607
OVOL1             11   65519505   65574690    113      14  337828     0.037056      0.48522
AP5B1             11   65531369   65583062    130      19  337828       0.3434      0.36565
SNX32             11   65566305   65631578    157      18  337828       0.7547      0.22521
LOC101927853      11   65580493   65635968    118      14  337828      0.71666      0.23679
MUS81             11   65592872   65643914     94      13  337828      0.54542      0.29273
CFL1              11   65612282   65660804     90      11  337828      0.88316      0.18857
CTSW              11   65612284   65661212     90      11  337828      0.88316      0.18857
CCDC85B           11   65622875   65669106    104      12  337828       0.9073      0.18212
EFEMP2            11   65623912   65675405    114      15  337828      0.79438      0.21349
FIBP              11   65641211   65691010    102      17  337828      0.68927      0.24533
FOSL1             11   65649616   65702997    110      18  337828      0.33612      0.36839
DRAP1             11   65651728   65699048     99      16  337828      0.19795      0.42154
C11orf68          11   65674281   65721531     74      12  337828     0.013241      0.49472
TSGA10IP          11   65678115   65737434    101      12  337828      0.29082      0.38559
SART1             11   65694160   65757607    137      13  337828      0.29977      0.38218
BANF1             11   65734550   65781617    151      13  337828      -0.1756       0.5697
CST6              11   65744462   65790976    150      15  337828     -0.28634      0.61269
EIF1AD            11   65754016   65804637    156      19  337828     -0.27512      0.60839
CATSPER1          11   65774223   65828988    130      15  337828    -0.066282      0.52642
SF3B2             11   65784264   65846382    123      12  337828      0.40739      0.34186
GAL3ST3           11   65798236   65851651     96      11  337828      0.65481      0.25629
PACS1             11   65802747   66022218    374      20  337828       1.3663     0.085925
KLC2              11   65989765   66045332     87      14  337828       1.2452      0.10653
RAB1B             11   66001056   66054963     81      13  337828       1.4054     0.079944
